GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;3;BasicKI;120000,0
1;5;BasicKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pd3-e4;763
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Pc8-d7;13
2;0;119237;0;3rbkqA/2ppnnbr/2pppppp/8/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Nd2-c4;793
3;1;119987;0;3rbkqA/2ppnnbr/2pppppp/8/2N1P3/PPP1PP2/RBN2P2/aQKBRP2 Aa;Rd8-c8;6
4;0;118444;0;2r1bkqA/2ppnnbr/2pppppp/8/2N1P3/PPP1PP2/RBN2P2/aQKBRP2 Aa;Nc4-a5;387
5;1;119981;0;2r1bkqA/2ppnnbr/2pppppp/N7/4P3/PPP1PP2/RBN2P2/aQKBRP2 Aa;Rc8-b8;6
6;0;118057;0;1r2bkqA/2ppnnbr/2pppppp/N7/4P3/PPP1PP2/RBN2P2/aQKBRP2 Aa;Re1-e2;602
7;1;119975;0;1r2bkqA/2ppnnbr/2pppppp/N7/4P3/PPP1PP2/RBN1RP2/aQKB1P2 Aa;Rb8-b7;7
8;0;117455;0;4bkqA/1rppnnbr/2pppppp/N7/4P3/PPP1PP2/RBN1RP2/aQKB1P2 Aa;Re2-d2;544
9;1;119968;0;4bkqA/1rppnnbr/2pppppp/N7/4P3/PPP1PP2/RBNR1P2/aQKB1P2 Aa;Rb7-b6;10
10;0;116911;0;4bkqA/2ppnnbr/1rpppppp/N7/4P3/PPP1PP2/RBNR1P2/aQKB1P2 Aa;Na5-b7;636
11;1;119958;0;4bkqA/1Nppnnbr/1rpppppp/8/4P3/PPP1PP2/RBNR1P2/aQKB1P2 Aa;Ne7-d5;7
12;0;116275;0;4bkqA/1Npp1nbr/1rpppppp/3n4/4P3/PPP1PP2/RBNR1P2/aQKB1P2 Aa;Nb7-a5;895
13;1;119951;0;4bkqA/2pp1nbr/1rpppppp/N2n4/4P3/PPP1PP2/RBNR1P2/aQKB1P2 Aa;Kf8-e7;8
14;0;115380;0;4b1qA/2ppknbr/1rpppppp/N2n4/4P3/PPP1PP2/RBNR1P2/aQKB1P2 Aa;Rd2-d3;523
15;1;119943;0;4b1qA/2ppknbr/1rpppppp/N2n4/4P3/PPPRPP2/RBN2P2/aQKB1P2 Aa;Qg8-f8;8
16;0;114857;0;4bq1A/2ppknbr/1rpppppp/N2n4/4P3/PPPRPP2/RBN2P2/aQKB1P2 Aa;Na5xc6;518
17;1;119935;0;4bq1A/2ppknbr/1rNppppp/3n4/4P3/PPPRPP2/RBN2P2/aQKB1P2 Aa;Pc7xc6;27
18;0;114339;0;4bq1A/3pknbr/1rpppppp/3n4/4P3/PPPRPP2/RBN2P2/aQKB1P2 Aa;Ah8-g8;654
19;1;119908;0;4bqA1/3pknbr/1rpppppp/3n4/4P3/PPPRPP2/RBN2P2/aQKB1P2 a;Ke7-d8;8
20;0;113685;0;3kbqA1/3p1nbr/1rpppppp/3n4/4P3/PPPRPP2/RBN2P2/aQKB1P2 a;Rd3-d2;858
21;1;119900;0;3kbqA1/3p1nbr/1rpppppp/3n4/4P3/PPP1PP2/RBNR1P2/aQKB1P2 a;Kd8-c7;9
22;0;112827;0;4bqA1/2kp1nbr/1rpppppp/3n4/4P3/PPP1PP2/RBNR1P2/aQKB1P2 a;Ag8-h8;1045
23;1;119891;0;4bq1A/2kp1nbr/1rpppppp/3n4/4P3/PPP1PP2/RBNR1P2/aQKB1P2 a;Rb6xb3;7
24;0;111782;0;4bq1A/2kp1nbr/2pppppp/3n4/4P3/PrP1PP2/RBNR1P2/aQKB1P2 a;Ah8-g8;1731
25;1;119884;0;4bqA1/2kp1nbr/2pppppp/3n4/4P3/PrP1PP2/RBNR1P2/aQKB1P2 a;Rb3xb2;9
26;0;110051;0;4bqA1/2kp1nbr/2pppppp/3n4/4P3/P1P1PP2/RrNR1P2/aQKB1P2 a;Rd2-d3;1183
27;1;119875;0;4bqA1/2kp1nbr/2pppppp/3n4/4P3/P1PRPP2/RrN2P2/aQKB1P2 a;Rb2xb1;3
28;0;108868;0;4bqA1/2kp1nbr/2pppppp/3n4/4P3/P1PRPP2/R1N2P2/arKB1P2 a;Kc1-d2;236
29;1;119872;0;4bqA1/2kp1nbr/2pppppp/3n4/4P3/P1PRPP2/R1NK1P2/ar1B1P2 a;Rb1xd1;6
30;0;108632;0;4bqA1/2kp1nbr/2pppppp/3n4/4P3/P1PRPP2/R1NK1P2/a2r1P2 a;Kd2-e2;159
31;1;119866;0;4bqA1/2kp1nbr/2pppppp/3n4/4P3/P1PRPP2/R1N1KP2/a2r1P2 a;Nd5-f4;9
32;0;108473;0;4bqA1/2kp1nbr/2pppppp/8/4Pn2/P1PRPP2/R1N1KP2/a2r1P2 a;Ke2xd1;198
33;1;119857;0;4bqA1/2kp1nbr/2pppppp/8/4Pn2/P1PRPP2/R1N2P2/a2K1P2 a;Qf8-e7;8
34;0;108275;0;4b1A1/2kpqnbr/2pppppp/8/4Pn2/P1PRPP2/R1N2P2/a2K1P2 a;Ag8-f8;263
35;1;119849;0;4bA2/2kpqnbr/2pppppp/8/4Pn2/P1PRPP2/R1N2P2/a2K1P2 a;Kc7-b6;9
36;0;108012;0;4bA2/3pqnbr/1kpppppp/8/4Pn2/P1PRPP2/R1N2P2/a2K1P2 a;Pe3-d4;845
37;1;119840;0;4bA2/3pqnbr/1kpppppp/8/3PPn2/P1PR1P2/R1N2P2/a2K1P2 a;Nf4xd3;9
38;0;107167;0;4bA2/3pqnbr/1kpppppp/8/3PP3/P1Pn1P2/R1N2P2/a2K1P2 a;Pd4-e5;794
39;1;119831;0;4bA2/3pqnbr/1kpppppp/4P3/4P3/P1Pn1P2/R1N2P2/a2K1P2 a;Nf7xe5;9
40;0;106373;0;4bA2/3pq1br/1kpppppp/4n3/4P3/P1Pn1P2/R1N2P2/a2K1P2 a;Pf3-g4;1419
41;1;119822;0;4bA2/3pq1br/1kpppppp/4n3/4P1P1/P1Pn4/R1N2P2/a2K1P2 a;Ne5xg4;8
42;0;104954;0;4bA2/3pq1br/1kpppppp/8/4P1n1/P1Pn4/R1N2P2/a2K1P2 a;Af8-f7;1521
43;1;119814;0;4b3/3pqAbr/1kpppppp/8/4P1n1/P1Pn4/R1N2P2/a2K1P2 a;Ng4xf2;8
44;0;103433;0;4b3/3pqAbr/1kpppppp/8/4P3/P1Pn4/R1N2n2/a2K1P2 a;Kd1-d2;190
