GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;4;Group06BasicKI;120000,0
1;5;BasicKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pf3-e4;225
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4P3/PPPPP3/RBNN1P2/aQKBRP2 Aa;Pc8-d7;6
2;0;119775;0;3rbkqA/2ppnnbr/2pppppp/8/4P3/PPPPP3/RBNN1P2/aQKBRP2 Aa;Pe3-d4;403
3;1;119994;0;3rbkqA/2ppnnbr/2pppppp/8/3PP3/PPPP4/RBNN1P2/aQKBRP2 Aa;Rd8-c8;6
4;0;119372;0;2r1bkqA/2ppnnbr/2pppppp/8/3PP3/PPPP4/RBNN1P2/aQKBRP2 Aa;Pc3-b4;250
5;1;119988;0;2r1bkqA/2ppnnbr/2pppppp/8/1P1PP3/PP1P4/RBNN1P2/aQKBRP2 Aa;Rc8-b8;7
6;0;119122;0;1r2bkqA/2ppnnbr/2pppppp/8/1P1PP3/PP1P4/RBNN1P2/aQKBRP2 Aa;Bd1-f3;166
7;1;119981;0;1r2bkqA/2ppnnbr/2pppppp/8/1P1PP3/PP1P1B2/RBNN1P2/aQK1RP2 Aa;Rb8-b7;7
8;0;118956;0;4bkqA/1rppnnbr/2pppppp/8/1P1PP3/PP1P1B2/RBNN1P2/aQK1RP2 Aa;Pf1-g2;371
9;1;119974;0;4bkqA/1rppnnbr/2pppppp/8/1P1PP3/PP1P1B2/RBNN1PP1/aQK1R3 Aa;Rb7xb4;6
10;0;118585;0;4bkqA/2ppnnbr/2pppppp/8/1r1PP3/PP1P1B2/RBNN1PP1/aQK1R3 Aa;Pb3xb4;286
11;1;119968;0;4bkqA/2ppnnbr/2pppppp/8/1P1PP3/P2P1B2/RBNN1PP1/aQK1R3 Aa;Pc7-b6;7
12;0;118299;0;4bkqA/3pnnbr/1ppppppp/8/1P1PP3/P2P1B2/RBNN1PP1/aQK1R3 Aa;Bb2-c3;364
13;1;119961;0;4bkqA/3pnnbr/1ppppppp/8/1P1PP3/P1BP1B2/R1NN1PP1/aQK1R3 Aa;Ne7-d5;7
14;0;117935;0;4bkqA/3p1nbr/1ppppppp/3n4/1P1PP3/P1BP1B2/R1NN1PP1/aQK1R3 Aa;Nc2-e3;296
15;1;119954;0;4bkqA/3p1nbr/1ppppppp/3n4/1P1PP3/P1BPNB2/R2N1PP1/aQK1R3 Aa;Kf8-e7;9
16;0;117639;0;4b1qA/3pknbr/1ppppppp/3n4/1P1PP3/P1BPNB2/R2N1PP1/aQK1R3 Aa;Ra2-b2;427
17;1;119945;0;4b1qA/3pknbr/1ppppppp/3n4/1P1PP3/P1BPNB2/1R1N1PP1/aQK1R3 Aa;Nd5xc3;5
18;0;117212;0;4b1qA/3pknbr/1ppppppp/8/1P1PP3/P1nPNB2/1R1N1PP1/aQK1R3 Aa;Qb1-c2;292
19;1;119940;0;4b1qA/3pknbr/1ppppppp/8/1P1PP3/P1nPNB2/1RQN1PP1/a1K1R3 Aa;Aa1-a2;4
20;0;116920;0;4b1qA/3pknbr/1ppppppp/8/1P1PP3/P1nPNB2/aRQN1PP1/2K1R3 A;Pd3-c4;366
21;1;119936;0;4b1qA/3pknbr/1ppppppp/8/1PPPP3/P1n1NB2/aRQN1PP1/2K1R3 A;Nc3xe4;9
22;0;116554;0;4b1qA/3pknbr/1ppppppp/8/1PPPn3/P3NB2/aRQN1PP1/2K1R3 A;Pc4-b5;672
23;1;119927;0;4b1qA/3pknbr/1ppppppp/1P6/1P1Pn3/P3NB2/aRQN1PP1/2K1R3 A;Ne4xd2;7
24;0;115882;0;4b1qA/3pknbr/1ppppppp/1P6/1P1P4/P3NB2/aRQn1PP1/2K1R3 A;Ne3-f5;731
25;1;119920;0;4b1qA/3pknbr/1ppppppp/1P3N2/1P1P4/P4B2/aRQn1PP1/2K1R3 A;Ke7-d8;4
26;0;115151;0;3kb1qA/3p1nbr/1ppppppp/1P3N2/1P1P4/P4B2/aRQn1PP1/2K1R3 A;Re1-e2;780
27;1;119916;0;3kb1qA/3p1nbr/1ppppppp/1P3N2/1P1P4/P4B2/aRQnRPP1/2K5 A;Pf6xf5;3
28;0;114371;0;3kb1qA/3p1nbr/1pppp1pp/1P3p2/1P1P4/P4B2/aRQnRPP1/2K5 A;Pb5-a6;468
29;1;119913;0;3kb1qA/3p1nbr/Ppppp1pp/5p2/1P1P4/P4B2/aRQnRPP1/2K5 A;Kd8-c7;11
30;0;113903;0;4b1qA/2kp1nbr/Ppppp1pp/5p2/1P1P4/P4B2/aRQnRPP1/2K5 A;Qc2xc6;507
31;1;119902;0;4b1qA/2kp1nbr/PpQpp1pp/5p2/1P1P4/P4B2/aR1nRPP1/2K5 A;Kc7-b8;4
32;0;113396;0;1k2b1qA/3p1nbr/PpQpp1pp/5p2/1P1P4/P4B2/aR1nRPP1/2K5 A;Qc6-b7;761
end; - ; - ; - ;1k2b1qA/1Q1p1nbr/Pp1pp1pp/5p2/1P1P4/P4B2/aR1nRPP1/2K5 A; - ; - 

Player;Tournament-Seed;Name;TimeSettings;Points;Time left (ms)
0;4;Group06BasicKI;120000,0;1;112635
1;5;BasicKI;120000,0;0;119898
