GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;0;BasicKI;120000,0
1;2;Group04Ki;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pd3-e4;764
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Pg6-f5;1
2;0;119236;0;2prbkqA/2p1nnbr/2pppp1p/5p2/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Ah8-g6;242
3;1;119999;0;2prbkq1/2p1nnbr/2ppppAp/5p2/4P3/PPP1PP2/RBNN1P2/aQKBRP2 a;Pf5-g4;1
4;0;118994;0;2prbkq1/2p1nnbr/2ppppAp/8/4P1p1/PPP1PP2/RBNN1P2/aQKBRP2 a;Ag6-g5;903
5;1;119998;0;2prbkq1/2p1nnbr/2pppp1p/6A1/4P1p1/PPP1PP2/RBNN1P2/aQKBRP2 a;Pg4-h3;1
6;0;118091;0;2prbkq1/2p1nnbr/2pppp1p/6A1/4P3/PPP1PP1p/RBNN1P2/aQKBRP2 a;Re1-e2;1030
7;1;119997;0;2prbkq1/2p1nnbr/2pppp1p/6A1/4P3/PPP1PP1p/RBNNRP2/aQKB1P2 a;Pc6-b5;0
8;0;117061;0;2prbkq1/2p1nnbr/3ppp1p/1p4A1/4P3/PPP1PP1p/RBNNRP2/aQKB1P2 a;Ag5-g6;994
9;1;119997;0;2prbkq1/2p1nnbr/3pppAp/1p6/4P3/PPP1PP1p/RBNNRP2/aQKB1P2 a;Qg8-h8;1
10;0;116067;0;2prbk1q/2p1nnbr/3pppAp/1p6/4P3/PPP1PP1p/RBNNRP2/aQKB1P2 a;Re2-e1;927
11;1;119996;0;2prbk1q/2p1nnbr/3pppAp/1p6/4P3/PPP1PP1p/RBNN1P2/aQKBRP2 a;Pe6-d5;1
12;0;115140;0;2prbk1q/2p1nnbr/3p1pAp/1p1p4/4P3/PPP1PP1p/RBNN1P2/aQKBRP2 a;Re1-e2;1189
13;1;119995;0;2prbk1q/2p1nnbr/3p1pAp/1p1p4/4P3/PPP1PP1p/RBNNRP2/aQKB1P2 a;Pc8-b7;1
14;0;113951;0;3rbk1q/1pp1nnbr/3p1pAp/1p1p4/4P3/PPP1PP1p/RBNNRP2/aQKB1P2 a;Re2-e1;1303
15;1;119994;0;3rbk1q/1pp1nnbr/3p1pAp/1p1p4/4P3/PPP1PP1p/RBNN1P2/aQKBRP2 a;Ne7-f5;2
16;0;112648;0;3rbk1q/1pp2nbr/3p1pAp/1p1p1n2/4P3/PPP1PP1p/RBNN1P2/aQKBRP2 a;Ag6-g5;226
17;1;119992;0;3rbk1q/1pp2nbr/3p1p1p/1p1p1nA1/4P3/PPP1PP1p/RBNN1P2/aQKBRP2 a;Nf5-e7;1
18;0;112422;0;3rbk1q/1pp1nnbr/3p1p1p/1p1p2A1/4P3/PPP1PP1p/RBNN1P2/aQKBRP2 a;Ag5-g6;1756
19;1;119991;0;3rbk1q/1pp1nnbr/3p1pAp/1p1p4/4P3/PPP1PP1p/RBNN1P2/aQKBRP2 a;Pc7-b6;2
20;0;110666;0;3rbk1q/1p2nnbr/1p1p1pAp/1p1p4/4P3/PPP1PP1p/RBNN1P2/aQKBRP2 a;Ag6-g5;618
21;1;119989;0;3rbk1q/1p2nnbr/1p1p1p1p/1p1p2A1/4P3/PPP1PP1p/RBNN1P2/aQKBRP2 a;Ne7-g8;0
22;0;110048;0;3rbknq/1p3nbr/1p1p1p1p/1p1p2A1/4P3/PPP1PP1p/RBNN1P2/aQKBRP2 a;Re1-e2;1087
23;1;119989;0;3rbknq/1p3nbr/1p1p1p1p/1p1p2A1/4P3/PPP1PP1p/RBNNRP2/aQKB1P2 a;Rd8-a8;1
24;0;108961;0;r3bknq/1p3nbr/1p1p1p1p/1p1p2A1/4P3/PPP1PP1p/RBNNRP2/aQKB1P2 a;Pe4-f5;931
25;1;119988;0;r3bknq/1p3nbr/1p1p1p1p/1p1p1PA1/8/PPP1PP1p/RBNNRP2/aQKB1P2 a;Ra8-a7;1
26;0;108030;0;4bknq/rp3nbr/1p1p1p1p/1p1p1PA1/8/PPP1PP1p/RBNNRP2/aQKB1P2 a;Pc3-b4;946
27;1;119987;0;4bknq/rp3nbr/1p1p1p1p/1p1p1PA1/1P6/PP2PP1p/RBNNRP2/aQKB1P2 a;Pb7-a6;1
28;0;107084;0;4bknq/r4nbr/pp1p1p1p/1p1p1PA1/1P6/PP2PP1p/RBNNRP2/aQKB1P2 a;Pe3-f4;1252
29;1;119986;0;4bknq/r4nbr/pp1p1p1p/1p1p1PA1/1P3P2/PP3P1p/RBNNRP2/aQKB1P2 a;Pd6-e5;1
30;0;105832;0;4bknq/r4nbr/pp3p1p/1p1ppPA1/1P3P2/PP3P1p/RBNNRP2/aQKB1P2 a;Pf5-g6;884
31;1;119985;0;4bknq/r4nbr/pp3pPp/1p1pp1A1/1P3P2/PP3P1p/RBNNRP2/aQKB1P2 a;Kf8-e7;1
32;0;104948;0;4b1nq/r3knbr/pp3pPp/1p1pp1A1/1P3P2/PP3P1p/RBNNRP2/aQKB1P2 a;Re2xe5;780
33;1;119984;0;4b1nq/r3knbr/pp3pPp/1p1pR1A1/1P3P2/PP3P1p/RBNN1P2/aQKB1P2 a;Ke7-d7;1
34;0;104168;0;4b1nq/r2k1nbr/pp3pPp/1p1pR1A1/1P3P2/PP3P1p/RBNN1P2/aQKB1P2 a;Re5-f5;881
35;1;119983;0;4b1nq/r2k1nbr/pp3pPp/1p1p1RA1/1P3P2/PP3P1p/RBNN1P2/aQKB1P2 a;Pb5xb4;1
