GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;2;Group04Ki;120000,0
1;4;Group06BasicKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Bd1-e2;0
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNNBP2/aQK1RP2 Aa;Pg6-f5;354
2;0;120000;0;2prbkqA/2p1nnbr/2pppp1p/5p2/8/PPPPPP2/RBNNBP2/aQK1RP2 Aa;Pe3-d4;1
3;1;119646;0;2prbkqA/2p1nnbr/2pppp1p/5p2/3P4/PPPP1P2/RBNNBP2/aQK1RP2 Aa;Pd6-c5;352
4;0;119999;0;2prbkqA/2p1nnbr/2p1pp1p/2p2p2/3P4/PPPP1P2/RBNNBP2/aQK1RP2 Aa;Pc3-b4;0
5;1;119294;0;2prbkqA/2p1nnbr/2p1pp1p/2p2p2/1P1P4/PP1P1P2/RBNNBP2/aQK1RP2 Aa;Ph6-g5;354
6;0;119999;0;2prbkqA/2p1nnbr/2p1pp2/2p2pp1/1P1P4/PP1P1P2/RBNNBP2/aQK1RP2 Aa;Pf3-g4;0
7;1;118940;0;2prbkqA/2p1nnbr/2p1pp2/2p2pp1/1P1P2P1/PP1P4/RBNNBP2/aQK1RP2 Aa;Pc8-d7;351
8;0;119999;0;3rbkqA/2ppnnbr/2p1pp2/2p2pp1/1P1P2P1/PP1P4/RBNNBP2/aQK1RP2 Aa;Pd4-e5;0
9;1;118589;0;3rbkqA/2ppnnbr/2p1pp2/2p1Ppp1/1P4P1/PP1P4/RBNNBP2/aQK1RP2 Aa;Pg5-f4;277
10;0;119999;0;3rbkqA/2ppnnbr/2p1pp2/2p1Pp2/1P3pP1/PP1P4/RBNNBP2/aQK1RP2 Aa;Pe5xe6;0
11;1;118312;0;3rbkqA/2ppnnbr/2p1Pp2/2p2p2/1P3pP1/PP1P4/RBNNBP2/aQK1RP2 Aa;Pf4-g3;445
12;0;119999;0;3rbkqA/2ppnnbr/2p1Pp2/2p2p2/1P4P1/PP1P2p1/RBNNBP2/aQK1RP2 Aa;Be2-f3;1
13;1;117867;0;3rbkqA/2ppnnbr/2p1Pp2/2p2p2/1P4P1/PP1P1Bp1/RBNN1P2/aQK1RP2 Aa;Pg3-h2;1109
14;0;119998;0;3rbkqA/2ppnnbr/2p1Pp2/2p2p2/1P4P1/PP1P1B2/RBNN1P1p/aQK1RP2 Aa;Bf3-d1;0
15;1;116758;0;3rbkqA/2ppnnbr/2p1Pp2/2p2p2/1P4P1/PP1P4/RBNN1P1p/aQKBRP2 Aa;Pf6-g5;659
16;0;119998;0;3rbkqA/2ppnnbr/2p1P3/2p2pp1/1P4P1/PP1P4/RBNN1P1p/aQKBRP2 Aa;Pf1-g2;1
17;1;116099;0;3rbkqA/2ppnnbr/2p1P3/2p2pp1/1P4P1/PP1P4/RBNN1PPp/aQKBR3 Aa;Pg5-f4;491
18;0;119997;0;3rbkqA/2ppnnbr/2p1P3/2p2p2/1P3pP1/PP1P4/RBNN1PPp/aQKBR3 Aa;Pe6xe7;1
19;1;115608;0;3rbkqA/2ppPnbr/2p5/2p2p2/1P3pP1/PP1P4/RBNN1PPp/aQKBR3 Aa;Bg7-e5;451
20;0;119996;0;3rbkqA/2ppPn1r/2p5/2p1bp2/1P3pP1/PP1P4/RBNN1PPp/aQKBR3 Aa;Re1-e3;2
21;1;115157;0;3rbkqA/2ppPn1r/2p5/2p1bp2/1P3pP1/PP1PR3/RBNN1PPp/aQKB4 Aa;Nf7-g5;649
22;0;119994;0;3rbkqA/2ppP2r/2p5/2p1bpn1/1P3pP1/PP1PR3/RBNN1PPp/aQKB4 Aa;Pe7xe8B;0
23;1;114508;0;3rBkqA/2pp3r/2p5/2p1bpn1/1P3pP1/PP1PR3/RBNN1PPp/aQKB4 Aa;Qg8-c4;916
24;0;119994;0;3rBk1A/2pp3r/2p5/2p1bpn1/1Pq2pP1/PP1PR3/RBNN1PPp/aQKB4 Aa;Pb3-a4;2
25;1;113592;0;3rBk1A/2pp3r/2p5/2p1bpn1/PPq2pP1/P2PR3/RBNN1PPp/aQKB4 Aa;Rh7-g7;1149
26;0;119992;0;3rBk1A/2pp2r1/2p5/2p1bpn1/PPq2pP1/P2PR3/RBNN1PPp/aQKB4 Aa;Ah8-h7;1
27;1;112443;0;3rBk2/2pp2rA/2p5/2p1bpn1/PPq2pP1/P2PR3/RBNN1PPp/aQKB4 a;Rg7-g8;977
28;0;119991;0;3rBkr1/2pp3A/2p5/2p1bpn1/PPq2pP1/P2PR3/RBNN1PPp/aQKB4 a;Be8-f7;1
29;1;111466;0;3r1kr1/2pp1B1A/2p5/2p1bpn1/PPq2pP1/P2PR3/RBNN1PPp/aQKB4 a;Ng5-e4;1060
30;0;119990;0;3r1kr1/2pp1B1A/2p5/2p1bp2/PPq1npP1/P2PR3/RBNN1PPp/aQKB4 a;Ah7-h8;0
31;1;110406;0;3r1krA/2pp1B2/2p5/2p1bp2/PPq1npP1/P2PR3/RBNN1PPp/aQKB4 a;Rg8-g7;1133
32;0;119990;0;3r1k1A/2pp1Br1/2p5/2p1bp2/PPq1npP1/P2PR3/RBNN1PPp/aQKB4 a;Ah8-h7;0
33;1;109273;0;3r1k2/2pp1BrA/2p5/2p1bp2/PPq1npP1/P2PR3/RBNN1PPp/aQKB4 a;Rg7-g5;846
34;0;119990;0;3r1k2/2pp1B1A/2p5/2p1bpr1/PPq1npP1/P2PR3/RBNN1PPp/aQKB4 a;Ah7-g8;1
35;1;108427;0;3r1kA1/2pp1B2/2p5/2p1bpr1/PPq1npP1/P2PR3/RBNN1PPp/aQKB4 a;Rg5-h5;1204
36;0;119989;0;3r1kA1/2pp1B2/2p5/2p1bp1r/PPq1npP1/P2PR3/RBNN1PPp/aQKB4 a;Ag8-g7;1
37;1;107223;0;3r1k2/2pp1BA1/2p5/2p1bp1r/PPq1npP1/P2PR3/RBNN1PPp/aQKB4 a;Be5xb2;1253
end; - ; - ; - ;3r1k2/2pp1BA1/2p5/2p2p1r/PPq1npP1/P2PR3/RbNN1PPp/aQKB4 a; - ; - 

Player;Tournament-Seed;Name;TimeSettings;Points;Time left (ms)
0;2;Group04Ki;120000,0;0;119988
1;4;Group06BasicKI;120000,0;1;105970
