GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;5;BasicKI;120000,0
1;6;Nidoran;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pa3-b4;3
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/1P6/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Be8-d7;958
2;0;119997;0;2pr1kqA/2pbnnbr/2pppppp/8/1P6/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Pb4-c5;7
3;1;119042;0;2pr1kqA/2pbnnbr/2pppppp/2P5/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Ne7-d5;96
4;0;119990;0;2pr1kqA/2pb1nbr/2pppppp/2Pn4/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Pc5-b6;7
5;1;118946;0;2pr1kqA/2pb1nbr/1Ppppppp/3n4/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Nf7-e5;85
6;0;119983;0;2pr1kqA/2pb2br/1Ppppppp/3nn3/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Ah8-f7;8
7;1;118861;0;2pr1kq1/2pb1Abr/1Ppppppp/3nn3/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Qg8-h8;590
8;0;119975;0;2pr1k1q/2pb1Abr/1Ppppppp/3nn3/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Af7-e7;7
9;1;118271;0;2pr1k1q/2pbA1br/1Ppppppp/3nn3/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Kf8-f7;109
10;0;119968;0;2pr3q/2pbAkbr/1Ppppppp/3nn3/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Ae7-e8;8
11;1;118162;0;2prA2q/2pb1kbr/1Ppppppp/3nn3/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Pe6-f5;116
12;0;119960;0;2prA2q/2pb1kbr/1Ppp1ppp/3nnp2/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Ae8-e7;8
13;1;118046;0;2pr3q/2pbAkbr/1Ppp1ppp/3nnp2/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Pf6-g5;94
14;0;119952;0;2pr3q/2pbAkbr/1Ppp2pp/3nnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Ae7-e6;9
15;1;117952;0;2pr3q/2pb1kbr/1PppA1pp/3nnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Bd7-e8;157
16;0;119943;0;2prb2q/2p2kbr/1PppA1pp/3nnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Ae6-d7;7
17;1;117795;0;2prb2q/2pA1kbr/1Ppp2pp/3nnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Pc8-b7;651
18;0;119936;0;3rb2q/1ppA1kbr/1Ppp2pp/3nnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Ad7-c8;6
19;1;117144;0;2Arb2q/1pp2kbr/1Ppp2pp/3nnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Rd8-d7;267
20;0;119930;0;2A1b2q/1ppr1kbr/1Ppp2pp/3nnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Ac8-d8;6
21;1;116877;0;3Ab2q/1ppr1kbr/1Ppp2pp/3nnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Rd7-e7;68
22;0;119924;0;3Ab2q/1pp1rkbr/1Ppp2pp/3nnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Ad8-d7;10
23;1;116809;0;4b2q/1ppArkbr/1Ppp2pp/3nnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Pd6-c5;118
24;0;119914;0;4b2q/1ppArkbr/1Pp3pp/2pnnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Ad7-e6;8
25;1;116691;0;4b2q/1pp1rkbr/1Pp1A1pp/2pnnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Re7-d7;132
26;0;119906;0;4b2q/1ppr1kbr/1Pp1A1pp/2pnnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Ae6-d6;4
27;1;116559;0;4b2q/1ppr1kbr/1PpA2pp/2pnnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Rd7-d8;371
28;0;119902;0;3rb2q/1pp2kbr/1PpA2pp/2pnnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Pb6-a7;9
29;1;116188;0;3rb2q/Ppp2kbr/2pA2pp/2pnnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Rd8-b8;733
30;0;119893;0;1r2b2q/Ppp2kbr/2pA2pp/2pnnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Ad6-d7;10
31;1;115455;0;1r2b2q/PppA1kbr/2p3pp/2pnnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Pc7-b6;3539
32;0;119883;0;1r2b2q/Pp1A1kbr/1pp3pp/2pnnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Ad7-c7;9
33;1;111916;0;1r2b2q/PpA2kbr/1pp3pp/2pnnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Rb8-d8;1086
34;0;119874;0;3rb2q/PpA2kbr/1pp3pp/2pnnpp1/8/1PPPPP2/RBNN1P2/aQKBRP2 a;Ac7-b8;4
