GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;1;KartoffelKI;120000,0
1;5;BasicKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Nd2-e4;689
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4N3/PPPPPP2/RBN2P2/aQKBRP2 Aa;Pc8-d7;6
2;0;119311;0;3rbkqA/2ppnnbr/2pppppp/8/4N3/PPPPPP2/RBN2P2/aQKBRP2 Aa;Pf1-e2;1124
3;1;119994;0;3rbkqA/2ppnnbr/2pppppp/8/4N3/PPPPPP2/RBN1PP2/aQKBR3 Aa;Rd8-c8;6
4;0;118187;0;2r1bkqA/2ppnnbr/2pppppp/8/4N3/PPPPPP2/RBN1PP2/aQKBR3 Aa;Re1-h1;1155
5;1;119988;0;2r1bkqA/2ppnnbr/2pppppp/8/4N3/PPPPPP2/RBN1PP2/aQKB3R Aa;Rc8-b8;7
6;0;117032;0;1r2bkqA/2ppnnbr/2pppppp/8/4N3/PPPPPP2/RBN1PP2/aQKB3R Aa;Nc2-e1;2106
7;1;119981;0;1r2bkqA/2ppnnbr/2pppppp/8/4N3/PPPPPP2/RB2PP2/aQKBN2R Aa;Rb8-b7;9
8;0;114926;0;4bkqA/1rppnnbr/2pppppp/8/4N3/PPPPPP2/RB2PP2/aQKBN2R Aa;Rh1-h4;1886
9;1;119972;0;4bkqA/1rppnnbr/2pppppp/8/4N2R/PPPPPP2/RB2PP2/aQKBN3 Aa;Rb7-b6;8
10;0;113040;0;4bkqA/2ppnnbr/1rpppppp/8/4N2R/PPPPPP2/RB2PP2/aQKBN3 Aa;Ne1-g2;2434
11;1;119964;0;4bkqA/2ppnnbr/1rpppppp/8/4N2R/PPPPPP2/RB2PPN1/aQKB4 Aa;Ne7-d5;9
12;0;110606;0;4bkqA/2pp1nbr/1rpppppp/3n4/4N2R/PPPPPP2/RB2PPN1/aQKB4 Aa;Bd1-c2;1647
13;1;119955;0;4bkqA/2pp1nbr/1rpppppp/3n4/4N2R/PPPPPP2/RBB1PPN1/aQK5 Aa;Kf8-e7;8
14;0;108959;0;4b1qA/2ppknbr/1rpppppp/3n4/4N2R/PPPPPP2/RBB1PPN1/aQK5 Aa;Pe3-d4;1779
15;1;119947;0;4b1qA/2ppknbr/1rpppppp/3n4/3PN2R/PPPP1P2/RBB1PPN1/aQK5 Aa;Qg8-f8;9
16;0;107180;0;4bq1A/2ppknbr/1rpppppp/3n4/3PN2R/PPPP1P2/RBB1PPN1/aQK5 Aa;Pd4xd5;884
17;1;119938;0;4bq1A/2ppknbr/1rpppppp/3P4/4N2R/PPPP1P2/RBB1PPN1/aQK5 Aa;Rb6xb3;6
18;0;106296;0;4bq1A/2ppknbr/2pppppp/3P4/4N2R/PrPP1P2/RBB1PPN1/aQK5 Aa;Bc2xb3;929
19;1;119932;0;4bq1A/2ppknbr/2pppppp/3P4/4N2R/PBPP1P2/RB2PPN1/aQK5 Aa;Qf8-g8;6
20;0;105367;0;4b1qA/2ppknbr/2pppppp/3P4/4N2R/PBPP1P2/RB2PPN1/aQK5 Aa;Pd5xd6;1478
21;1;119926;0;4b1qA/2ppknbr/2pPpppp/8/4N2R/PBPP1P2/RB2PPN1/aQK5 Aa;Pd7xd6;6
22;0;103889;0;4b1qA/2p1knbr/2pppppp/8/4N2R/PBPP1P2/RB2PPN1/aQK5 Aa;Pc3-b4;2108
23;1;119920;0;4b1qA/2p1knbr/2pppppp/8/1P2N2R/PB1P1P2/RB2PPN1/aQK5 Aa;Be8-d7;7
24;0;101781;0;6qA/2pbknbr/2pppppp/8/1P2N2R/PB1P1P2/RB2PPN1/aQK5 Aa;Ng2-f4;2057
25;1;119913;0;6qA/2pbknbr/2pppppp/8/1P2NN1R/PB1P1P2/RB2PP2/aQK5 Aa;Qg8-f8;7
26;0;99724;0;5q1A/2pbknbr/2pppppp/8/1P2NN1R/PB1P1P2/RB2PP2/aQK5 Aa;Nf4xg6;580
27;1;119906;0;5q1A/2pbknbr/2ppppNp/8/1P2N2R/PB1P1P2/RB2PP2/aQK5 Aa;Ke7-d8;4
28;0;99144;0;3k1q1A/2pb1nbr/2ppppNp/8/1P2N2R/PB1P1P2/RB2PP2/aQK5 Aa;Ng6xf8;1696
29;1;119902;0;3k1N1A/2pb1nbr/2pppp1p/8/1P2N2R/PB1P1P2/RB2PP2/aQK5 Aa;Kd8-c8;11
30;0;97448;0;2k2N1A/2pb1nbr/2pppp1p/8/1P2N2R/PB1P1P2/RB2PP2/aQK5 Aa;Nf8xh7;1025
31;1;119891;0;2k4A/2pb1nbN/2pppp1p/8/1P2N2R/PB1P1P2/RB2PP2/aQK5 Aa;Kc8-b7;17
32;0;96423;0;7A/1kpb1nbN/2pppp1p/8/1P2N2R/PB1P1P2/RB2PP2/aQK5 Aa;Bb2xf6;1449
33;1;119874;0;7A/1kpb1nbN/2pppB1p/8/1P2N2R/PB1P1P2/R3PP2/aQK5 Aa;Bg7xf6;3
34;0;94974;0;7A/1kpb1n1N/2pppb1p/8/1P2N2R/PB1P1P2/R3PP2/aQK5 Aa;Ne4xf6;1734
35;1;119871;0;7A/1kpb1n1N/2pppN1p/8/1P5R/PB1P1P2/R3PP2/aQK5 Aa;Kb7-b6;3
36;0;93240;0;7A/2pb1n1N/1kpppN1p/8/1P5R/PB1P1P2/R3PP2/aQK5 Aa;Nf6xd7;530
37;1;119868;0;7A/2pN1n1N/1kppp2p/8/1P5R/PB1P1P2/R3PP2/aQK5 Aa;Kb6-a5;7
38;0;92710;0;7A/2pN1n1N/2ppp2p/k7/1P5R/PB1P1P2/R3PP2/aQK5 Aa;Bb3xe6;2020
39;1;119861;0;7A/2pN1n1N/2ppB2p/k7/1P5R/P2P1P2/R3PP2/aQK5 Aa;Pc7-b6;6
40;0;90690;0;7A/3N1n1N/1pppB2p/k7/1P5R/P2P1P2/R3PP2/aQK5 Aa;Nd7xb6;2097
41;1;119855;0;7A/5n1N/1NppB2p/k7/1P5R/P2P1P2/R3PP2/aQK5 Aa;Nf7-e5;5
42;0;88593;0;7A/7N/1NppB2p/k3n3/1P5R/P2P1P2/R3PP2/aQK5 Aa;;146
end; - ; - ; - ;7A/7N/1NppB2p/k3n3/1P5R/P2P1P2/R3PP2/aQK5 Aa; - ; - 

Player;Tournament-Seed;Name;TimeSettings;Points;Time left (ms)
0;1;KartoffelKI;120000,0;0;88447
1;5;BasicKI;120000,0;1;119850
