GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;2;Group04Ki;120000,0
1;0;BasicKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pf3-g4;1
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/6P1/PPPPP3/RBNN1P2/aQKBRP2 Aa;Ne7-d5;612
2;0;119999;0;2prbkqA/2p2nbr/2pppppp/3n4/6P1/PPPPP3/RBNN1P2/aQKBRP2 Aa;Nd2-e4;0
3;1;119388;0;2prbkqA/2p2nbr/2pppppp/3n4/4N1P1/PPPPP3/RBN2P2/aQKBRP2 Aa;Pc6-b5;471
4;0;119999;0;2prbkqA/2p2nbr/3ppppp/1p1n4/4N1P1/PPPPP3/RBN2P2/aQKBRP2 Aa;Bd1-f3;1
5;1;118917;0;2prbkqA/2p2nbr/3ppppp/1p1n4/4N1P1/PPPPPB2/RBN2P2/aQK1RP2 Aa;Nf7-e5;750
6;0;119998;0;2prbkqA/2p3br/3ppppp/1p1nn3/4N1P1/PPPPPB2/RBN2P2/aQK1RP2 Aa;Pc3-b4;1
7;1;118167;0;2prbkqA/2p3br/3ppppp/1p1nn3/1P2N1P1/PP1PPB2/RBN2P2/aQK1RP2 Aa;Qg8-f7;917
8;0;119997;0;2prbk1A/2p2qbr/3ppppp/1p1nn3/1P2N1P1/PP1PPB2/RBN2P2/aQK1RP2 Aa;Ne4-c3;1
9;1;117250;0;2prbk1A/2p2qbr/3ppppp/1p1nn3/1P4P1/PPNPPB2/RBN2P2/aQK1RP2 Aa;Ne5xg4;1702
10;0;119996;0;2prbk1A/2p2qbr/3ppppp/1p1n4/1P4n1/PPNPPB2/RBN2P2/aQK1RP2 Aa;Re1-e2;1
11;1;115548;0;2prbk1A/2p2qbr/3ppppp/1p1n4/1P4n1/PPNPPB2/RBN1RP2/aQK2P2 Aa;Pd6-e5;1838
12;0;119995;0;2prbk1A/2p2qbr/4pppp/1p1np3/1P4n1/PPNPPB2/RBN1RP2/aQK2P2 Aa;Kc1-d1;1
13;1;113710;0;2prbk1A/2p2qbr/4pppp/1p1np3/1P4n1/PPNPPB2/RBN1RP2/aQ1K1P2 Aa;Pe6-f5;1626
