GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;4;Group06BasicKI;120000,0
1;1;KartoffelKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pf3-e4;232
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4P3/PPPPP3/RBNN1P2/aQKBRP2 Aa;Pf6-g5;260
2;0;119768;0;2prbkqA/2p1nnbr/2ppp1pp/6p1/4P3/PPPPP3/RBNN1P2/aQKBRP2 Aa;Pe3-d4;296
3;1;119740;0;2prbkqA/2p1nnbr/2ppp1pp/6p1/3PP3/PPPP4/RBNN1P2/aQKBRP2 Aa;Pc6-b5;662
4;0;119472;0;2prbkqA/2p1nnbr/3pp1pp/1p4p1/3PP3/PPPP4/RBNN1P2/aQKBRP2 Aa;Pc3-b4;287
5;1;119078;0;2prbkqA/2p1nnbr/3pp1pp/1p4p1/1P1PP3/PP1P4/RBNN1P2/aQKBRP2 Aa;Pb5xb4;413
6;0;119185;0;2prbkqA/2p1nnbr/3pp1pp/6p1/1p1PP3/PP1P4/RBNN1P2/aQKBRP2 Aa;Bd1-f3;211
7;1;118665;0;2prbkqA/2p1nnbr/3pp1pp/6p1/1p1PP3/PP1P1B2/RBNN1P2/aQK1RP2 Aa;Pb4xb3;424
8;0;118974;0;2prbkqA/2p1nnbr/3pp1pp/6p1/3PP3/Pp1P1B2/RBNN1P2/aQK1RP2 Aa;Pa3-b4;344
9;1;118241;0;2prbkqA/2p1nnbr/3pp1pp/6p1/1P1PP3/1p1P1B2/RBNN1P2/aQK1RP2 Aa;Pb3xb2;315
10;0;118630;0;2prbkqA/2p1nnbr/3pp1pp/6p1/1P1PP3/3P1B2/RpNN1P2/aQK1RP2 Aa;Kc1xb2;365
11;1;117926;0;2prbkqA/2p1nnbr/3pp1pp/6p1/1P1PP3/3P1B2/RKNN1P2/aQ2RP2 Aa;Pg5-f4;2801
12;0;118265;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PPp2/3P1B2/RKNN1P2/aQ2RP2 Aa;Pf1-g2;439
13;1;115125;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PPp2/3P1B2/RKNN1PP1/aQ2R3 Aa;Pf4xf3;369
14;0;117826;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PP3/3P1p2/RKNN1PP1/aQ2R3 Aa;Nc2-e3;460
15;1;114756;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PP3/3PNp2/RK1N1PP1/aQ2R3 Aa;Pf3xf2;570
16;0;117366;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PP3/3PN3/RK1N1pP1/aQ2R3 Aa;Qb1-c2;354
17;1;114186;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PP3/3PN3/RKQN1pP1/a3R3 Aa;Aa1-b3;2586
18;0;117012;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PP3/1a1PN3/RKQN1pP1/4R3 A;Nd2-f3;747
19;1;111600;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PP3/1a1PNN2/RKQ2pP1/4R3 A;Ab3-c4;1844
20;0;116265;0;2prbkqA/2p1nnbr/3pp1pp/8/1PaPP3/3PNN2/RKQ2pP1/4R3 A;Ra2-a7;766
21;1;109756;0;2prbkqA/R1p1nnbr/3pp1pp/8/1PaPP3/3PNN2/1KQ2pP1/4R3 A;Pe6-d5;3806
22;0;115499;0;2prbkqA/R1p1nnbr/3p2pp/3p4/1PaPP3/3PNN2/1KQ2pP1/4R3 A;Nf3-g5;695
23;1;105950;0;2prbkqA/R1p1nnbr/3p2pp/3p2N1/1PaPP3/3PN3/1KQ2pP1/4R3 A;Pg6xg5;6272
24;0;114804;0;2prbkqA/R1p1nnbr/3p3p/3p2p1/1PaPP3/3PN3/1KQ2pP1/4R3 A;Ne3-f5;708
25;1;99678;0;2prbkqA/R1p1nnbr/3p3p/3p1Np1/1PaPP3/3P4/1KQ2pP1/4R3 A;Bg7xd4;4037
26;0;114096;0;2prbkqA/R1p1nn1r/3p3p/3p1Np1/1PabP3/3P4/1KQ2pP1/4R3 A;Pd3xd4;152
27;1;95641;0;2prbkqA/R1p1nn1r/3p3p/3p1Np1/1PaPP3/8/1KQ2pP1/4R3 A;Ne7xf5;5673
28;0;113944;0;2prbkqA/R1p2n1r/3p3p/3p1np1/1PaPP3/8/1KQ2pP1/4R3 A;Kb2-c1;611
29;1;89968;0;2prbkqA/R1p2n1r/3p3p/3p1np1/1PaPP3/8/2Q2pP1/2K1R3 A;Pf2-g1N;3831
30;0;113333;0;2prbkqA/R1p2n1r/3p3p/3p1np1/1PaPP3/8/2Q3P1/2K1R1n1 A;Qc2-f2;598
31;1;86137;0;2prbkqA/R1p2n1r/3p3p/3p1np1/1PaPP3/8/5QP1/2K1R1n1 A;Ac4-b5;185
32;0;112735;0;2prbkqA/R1p2n1r/3p3p/1a1p1np1/1P1PP3/8/5QP1/2K1R1n1 A;Pb4-c5;960
33;1;85952;0;2prbkqA/R1p2n1r/3p3p/1aPp1np1/3PP3/8/5QP1/2K1R1n1 A;Ab5-c6;297
34;0;111775;0;2prbkqA/R1p2n1r/2ap3p/2Pp1np1/3PP3/8/5QP1/2K1R1n1 A;Re1xg1;1287
35;1;85655;0;2prbkqA/R1p2n1r/2ap3p/2Pp1np1/3PP3/8/5QP1/2K3R1 A;Nf5xd4;1550
36;0;110488;0;2prbkqA/R1p2n1r/2ap3p/2Pp2p1/3nP3/8/5QP1/2K3R1 A;Pc5-b6;786
37;1;84105;0;2prbkqA/R1p2n1r/1Pap3p/3p2p1/3nP3/8/5QP1/2K3R1 A;Ac6-b7;126
38;0;109702;0;2prbkqA/Rap2n1r/1P1p3p/3p2p1/3nP3/8/5QP1/2K3R1 A;Qf2xf7;579
39;1;83979;0;2prbkqA/Rap2Q1r/1P1p3p/3p2p1/3nP3/8/6P1/2K3R1 A;Rh7xf7;45
40;0;109123;0;2prbkqA/Rap2r2/1P1p3p/3p2p1/3nP3/8/6P1/2K3R1 A;Pe4-f5;215
41;1;83934;0;2prbkqA/Rap2r2/1P1p3p/3p1Pp1/3n4/8/6P1/2K3R1 A;Nd4-e2;302
42;0;108908;0;2prbkqA/Rap2r2/1P1p3p/3p1Pp1/8/8/4n1P1/2K3R1 A;Kc1-c2;45
43;1;83632;0;2prbkqA/Rap2r2/1P1p3p/3p1Pp1/8/8/2K1n1P1/6R1 A;Ne2xg1;505
44;0;108863;0;2prbkqA/Rap2r2/1P1p3p/3p1Pp1/8/8/2K3P1/6n1 A;Kc2-d1;145
45;1;83127;0;2prbkqA/Rap2r2/1P1p3p/3p1Pp1/8/8/6P1/3K2n1 A;Rf7xf5;269
46;0;108718;0;2prbkqA/Rap5/1P1p3p/3p1rp1/8/8/6P1/3K2n1 A;Pg2-f3;128
47;1;82858;0;2prbkqA/Rap5/1P1p3p/3p1rp1/8/5P2/8/3K2n1 A;Ng1xf3;409
48;0;108590;0;2prbkqA/Rap5/1P1p3p/3p1rp1/8/5n2/8/3K4 A;Ra7-a8;120
49;1;82449;0;R1prbkqA/1ap5/1P1p3p/3p1rp1/8/5n2/8/3K4 A;Nf3-g1;644
50;0;108470;0;R1prbkqA/1ap5/1P1p3p/3p1rp1/8/8/8/3K2n1 A;Pb6-a7;164
51;1;81805;0;R1prbkqA/Pap5/3p3p/3p1rp1/8/8/8/3K2n1 A;Ab7-b8;44
52;0;108306;0;RaprbkqA/P1p5/3p3p/3p1rp1/8/8/8/3K2n1 A;Kd1-d2;95
