GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;1;KartoffelKI;120000,0
1;6;Nidoran;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Nd2-e4;687
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4N3/PPPPPP2/RBN2P2/aQKBRP2 Aa;Be8-d7;516
2;0;119313;0;2pr1kqA/2pbnnbr/2pppppp/8/4N3/PPPPPP2/RBN2P2/aQKBRP2 Aa;Pf1-e2;1047
3;1;119484;0;2pr1kqA/2pbnnbr/2pppppp/8/4N3/PPPPPP2/RBN1PP2/aQKBR3 Aa;Ne7-d5;111
4;0;118266;0;2pr1kqA/2pb1nbr/2pppppp/3n4/4N3/PPPPPP2/RBN1PP2/aQKBR3 Aa;Nc2-b4;842
5;1;119373;0;2pr1kqA/2pb1nbr/2pppppp/3n4/1N2N3/PPPPPP2/RB2PP2/aQKBR3 Aa;Nf7-e5;124
6;0;117424;0;2pr1kqA/2pb2br/2pppppp/3nn3/1N2N3/PPPPPP2/RB2PP2/aQKBR3 Aa;Ne4xd6;1253
7;1;119249;0;2pr1kqA/2pb2br/2pNpppp/3nn3/1N6/PPPPPP2/RB2PP2/aQKBR3 Aa;Rd8-e8;983
8;0;116171;0;2p1rkqA/2pb2br/2pNpppp/3nn3/1N6/PPPPPP2/RB2PP2/aQKBR3 Aa;Nb4xd5;717
9;1;118266;0;2p1rkqA/2pb2br/2pNpppp/3Nn3/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Re8-d8;2019
10;0;115454;0;2pr1kqA/2pb2br/2pNpppp/3Nn3/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Nd5-b6;1066
11;1;116247;0;2pr1kqA/2pb2br/1NpNpppp/4n3/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Rd8-e8;831
12;0;114388;0;2p1rkqA/2pb2br/1NpNpppp/4n3/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Nb6xd7;998
13;1;115416;0;2p1rkqA/2pN2br/2pNpppp/4n3/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Kf8-e7;1065
14;0;113390;0;2p1r1qA/2pNk1br/2pNpppp/4n3/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Nd6xe8;781
15;1;114351;0;2p1N1qA/2pNk1br/2p1pppp/4n3/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Pe6-f5;380
16;0;112609;0;2p1N1qA/2pNk1br/2p2ppp/4np2/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Nd7xe5;1332
17;1;113971;0;2p1N1qA/2p1k1br/2p2ppp/4Np2/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Qg8-d5;130
18;0;111277;0;2p1N2A/2p1k1br/2p2ppp/3qNp2/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Ne8xf6;6840
19;1;113841;0;2p4A/2p1k1br/2p2Npp/3qNp2/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Pc8-b7;521
20;0;104437;0;7A/1pp1k1br/2p2Npp/3qNp2/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Nf6xd5;1708
21;1;113320;0;7A/1pp1k1br/2p3pp/3NNp2/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Ke7-e6;194
22;0;102729;0;7A/1pp3br/2p1k1pp/3NNp2/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Ne5xg6;1572
23;1;113126;0;7A/1pp3br/2p1k1Np/3N1p2/8/PPPPPP2/RB2PP2/aQKBR3 Aa;Bg7xc3;185
24;0;101157;0;7A/1pp4r/2p1k1Np/3N1p2/8/PPbPPP2/RB2PP2/aQKBR3 Aa;Nd5xc3;656
25;1;112941;0;7A/1pp4r/2p1k1Np/5p2/8/PPNPPP2/RB2PP2/aQKBR3 Aa;Rh7-g7;411
26;0;100501;0;7A/1pp3r1/2p1k1Np/5p2/8/PPNPPP2/RB2PP2/aQKBR3 Aa;Ah8-f7;500
27;1;112530;0;8/1pp2Ar1/2p1k1Np/5p2/8/PPNPPP2/RB2PP2/aQKBR3 a;Rg7xg6;913
28;0;100001;0;8/1pp2A2/2p1k1rp/5p2/8/PPNPPP2/RB2PP2/aQKBR3 a;Af7-g7;81
29;1;111617;0;8/1pp3A1/2p1k1rp/5p2/8/PPNPPP2/RB2PP2/aQKBR3 a;Ke6-d7;1430
30;0;99920;0;8/1ppk2A1/2p3rp/5p2/8/PPNPPP2/RB2PP2/aQKBR3 a;Pf3-g4;493
