GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;4;Group06BasicKI;120000,0
1;2;Group04Ki;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pf3-e4;222
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4P3/PPPPP3/RBNN1P2/aQKBRP2 Aa;Pd6-e5;1
2;0;119778;0;2prbkqA/2p1nnbr/2p1pppp/4p3/4P3/PPPPP3/RBNN1P2/aQKBRP2 Aa;Pe3-d4;288
3;1;119999;0;2prbkqA/2p1nnbr/2p1pppp/4p3/3PP3/PPPP4/RBNN1P2/aQKBRP2 Aa;Pc7-d6;1
4;0;119490;0;2prbkqA/4nnbr/2pppppp/4p3/3PP3/PPPP4/RBNN1P2/aQKBRP2 Aa;Pc3-b4;245
5;1;119998;0;2prbkqA/4nnbr/2pppppp/4p3/1P1PP3/PP1P4/RBNN1P2/aQKBRP2 Aa;Pf6-g5;1
6;0;119245;0;2prbkqA/4nnbr/2ppp1pp/4p1p1/1P1PP3/PP1P4/RBNN1P2/aQKBRP2 Aa;Bd1-f3;160
7;1;119997;0;2prbkqA/4nnbr/2ppp1pp/4p1p1/1P1PP3/PP1P1B2/RBNN1P2/aQK1RP2 Aa;Pe5xe4;1
8;0;119085;0;2prbkqA/4nnbr/2ppp1pp/6p1/1P1Pp3/PP1P1B2/RBNN1P2/aQK1RP2 Aa;Nc2-e3;209
9;1;119996;0;2prbkqA/4nnbr/2ppp1pp/6p1/1P1Pp3/PP1PNB2/RB1N1P2/aQK1RP2 Aa;Bg7-e5;1
10;0;118876;0;2prbkqA/4nn1r/2ppp1pp/4b1p1/1P1Pp3/PP1PNB2/RB1N1P2/aQK1RP2 Aa;Qb1-c2;333
11;1;119995;0;2prbkqA/4nn1r/2ppp1pp/4b1p1/1P1Pp3/PP1PNB2/RBQN1P2/a1K1RP2 Aa;Pc8-b7;2
12;0;118543;0;3rbkqA/1p2nn1r/2ppp1pp/4b1p1/1P1Pp3/PP1PNB2/RBQN1P2/a1K1RP2 Aa;Kc1-b1;464
13;1;119993;0;3rbkqA/1p2nn1r/2ppp1pp/4b1p1/1P1Pp3/PP1PNB2/RBQN1P2/aK2RP2 Aa;Be5-g7;1
14;0;118079;0;3rbkqA/1p2nnbr/2ppp1pp/6p1/1P1Pp3/PP1PNB2/RBQN1P2/aK2RP2 Aa;Bb2-c3;462
15;1;119992;0;3rbkqA/1p2nnbr/2ppp1pp/6p1/1P1Pp3/PPBPNB2/R1QN1P2/aK2RP2 Aa;Pg5-h4;1
16;0;117617;0;3rbkqA/1p2nnbr/2ppp1pp/8/1P1Pp2p/PPBPNB2/R1QN1P2/aK2RP2 Aa;Pf1-g2;456
17;1;119991;0;3rbkqA/1p2nnbr/2ppp1pp/8/1P1Pp2p/PPBPNB2/R1QN1PP1/aK2R3 Aa;Ne7-f5;2
18;0;117161;0;3rbkqA/1p3nbr/2ppp1pp/5n2/1P1Pp2p/PPBPNB2/R1QN1PP1/aK2R3 Aa;Pb3-a4;583
19;1;119989;0;3rbkqA/1p3nbr/2ppp1pp/5n2/PP1Pp2p/P1BPNB2/R1QN1PP1/aK2R3 Aa;Be8-d7;1
20;0;116578;0;3r1kqA/1p1b1nbr/2ppp1pp/5n2/PP1Pp2p/P1BPNB2/R1QN1PP1/aK2R3 Aa;Pa4-b5;738
21;1;119988;0;3r1kqA/1p1b1nbr/2ppp1pp/1P3n2/1P1Pp2p/P1BPNB2/R1QN1PP1/aK2R3 Aa;Pc6-d5;0
22;0;115840;0;3r1kqA/1p1b1nbr/3pp1pp/1P1p1n2/1P1Pp2p/P1BPNB2/R1QN1PP1/aK2R3 Aa;Pb5-a6;783
23;1;119988;0;3r1kqA/1p1b1nbr/P2pp1pp/3p1n2/1P1Pp2p/P1BPNB2/R1QN1PP1/aK2R3 Aa;Pd6-e5;2
24;0;115057;0;3r1kqA/1p1b1nbr/P3p1pp/3ppn2/1P1Pp2p/P1BPNB2/R1QN1PP1/aK2R3 Aa;Ra2-b2;802
25;1;119986;0;3r1kqA/1p1b1nbr/P3p1pp/3ppn2/1P1Pp2p/P1BPNB2/1RQN1PP1/aK2R3 Aa;Aa1-b3;0
26;0;114255;0;3r1kqA/1p1b1nbr/P3p1pp/3ppn2/1P1Pp2p/PaBPNB2/1RQN1PP1/1K2R3 A;Re1-e2;463
27;1;119986;0;3r1kqA/1p1b1nbr/P3p1pp/3ppn2/1P1Pp2p/PaBPNB2/1RQNRPP1/1K6 A;Kf8-e7;1
28;0;113792;0;3r2qA/1p1bknbr/P3p1pp/3ppn2/1P1Pp2p/PaBPNB2/1RQNRPP1/1K6 A;Ne3xf5;305
29;1;119985;0;3r2qA/1p1bknbr/P3p1pp/3ppN2/1P1Pp2p/PaBP1B2/1RQNRPP1/1K6 A;Ke7-e8;0
30;0;113487;0;3rk1qA/1p1b1nbr/P3p1pp/3ppN2/1P1Pp2p/PaBP1B2/1RQNRPP1/1K6 A;Pb4-a5;291
31;1;119985;0;3rk1qA/1p1b1nbr/P3p1pp/P2ppN2/3Pp2p/PaBP1B2/1RQNRPP1/1K6 A;Rd8-b8;1
32;0;113196;0;1r2k1qA/1p1b1nbr/P3p1pp/P2ppN2/3Pp2p/PaBP1B2/1RQNRPP1/1K6 A;Bc3-b4;409
33;1;119984;0;1r2k1qA/1p1b1nbr/P3p1pp/P2ppN2/1B1Pp2p/Pa1P1B2/1RQNRPP1/1K6 A;Ab3-c4;1
34;0;112787;0;1r2k1qA/1p1b1nbr/P3p1pp/P2ppN2/1BaPp2p/P2P1B2/1RQNRPP1/1K6 A;Nd2xe4;749
35;1;119983;0;1r2k1qA/1p1b1nbr/P3p1pp/P2ppN2/1BaPN2p/P2P1B2/1RQ1RPP1/1K6 A;Pe5-f4;1
36;0;112038;0;1r2k1qA/1p1b1nbr/P3p1pp/P2p1N2/1BaPNp1p/P2P1B2/1RQ1RPP1/1K6 A;Pd4-e5;1214
37;1;119982;0;1r2k1qA/1p1b1nbr/P3p1pp/P2pPN2/1Ba1Np1p/P2P1B2/1RQ1RPP1/1K6 A;Nf7-g5;1
38;0;110824;0;1r2k1qA/1p1b2br/P3p1pp/P2pPNn1/1Ba1Np1p/P2P1B2/1RQ1RPP1/1K6 A;Bb4-c3;1397
39;1;119981;0;1r2k1qA/1p1b2br/P3p1pp/P2pPNn1/2a1Np1p/P1BP1B2/1RQ1RPP1/1K6 A;Ac4-d4;0
40;0;109427;0;1r2k1qA/1p1b2br/P3p1pp/P2pPNn1/3aNp1p/P1BP1B2/1RQ1RPP1/1K6 A;Ne4-c5;946
41;1;119981;0;1r2k1qA/1p1b2br/P3p1pp/P1NpPNn1/3a1p1p/P1BP1B2/1RQ1RPP1/1K6 A;Ph4-g3;477
42;0;108481;0;1r2k1qA/1p1b2br/P3p1pp/P1NpPNn1/3a1p2/P1BP1Bp1/1RQ1RPP1/1K6 A;Pd3-c4;1277
43;1;119504;0;1r2k1qA/1p1b2br/P3p1pp/P1NpPNn1/2Pa1p2/P1B2Bp1/1RQ1RPP1/1K6 A;Pg3xg2;488
44;0;107204;0;1r2k1qA/1p1b2br/P3p1pp/P1NpPNn1/2Pa1p2/P1B2B2/1RQ1RPp1/1K6 A;Nf5-d6;1551
45;1;119016;0;1r2k1qA/1p1b2br/P2Np1pp/P1NpP1n1/2Pa1p2/P1B2B2/1RQ1RPp1/1K6 A;Ke8-f8;2395
46;0;105653;0;1r3kqA/1p1b2br/P2Np1pp/P1NpP1n1/2Pa1p2/P1B2B2/1RQ1RPp1/1K6 A;Bc3-d2;1322
47;1;116621;0;1r3kqA/1p1b2br/P2Np1pp/P1NpP1n1/2Pa1p2/P4B2/1RQBRPp1/1K6 A;Ad4-e3;1683
48;0;104331;0;1r3kqA/1p1b2br/P2Np1pp/P1NpP1n1/2P2p2/P3aB2/1RQBRPp1/1K6 A;Qc2-f5;937
49;1;114938;0;1r3kqA/1p1b2br/P2Np1pp/P1NpPQn1/2P2p2/P3aB2/1R1BRPp1/1K6 A;Ng5-f7;1897
50;0;103394;0;1r3kqA/1p1b1nbr/P2Np1pp/P1NpPQ2/2P2p2/P3aB2/1R1BRPp1/1K6 A;Qf5xf7;933
51;1;113041;0;1r3kqA/1p1b1Qbr/P2Np1pp/P1NpP3/2P2p2/P3aB2/1R1BRPp1/1K6 A;Qg8xf7;1149
52;0;102461;0;1r3k1A/1p1b1qbr/P2Np1pp/P1NpP3/2P2p2/P3aB2/1R1BRPp1/1K6 A;Bd2-e1;812
53;1;111892;0;1r3k1A/1p1b1qbr/P2Np1pp/P1NpP3/2P2p2/P3aB2/1R2RPp1/1K2B3 A;Pg2-f1N;580
