GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;2;Group04Ki;120000,0
1;5;BasicKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pf1-g2;0
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1PP1/aQKBR3 Aa;Pc8-d7;3
2;0;120000;0;3rbkqA/2ppnnbr/2pppppp/8/8/PPPPPP2/RBNN1PP1/aQKBR3 Aa;Re1-e2;1
3;1;119997;0;3rbkqA/2ppnnbr/2pppppp/8/8/PPPPPP2/RBNNRPP1/aQKB4 Aa;Rd8-c8;6
4;0;119999;0;2r1bkqA/2ppnnbr/2pppppp/8/8/PPPPPP2/RBNNRPP1/aQKB4 Aa;Re2-e1;1
5;1;119991;0;2r1bkqA/2ppnnbr/2pppppp/8/8/PPPPPP2/RBNN1PP1/aQKBR3 Aa;Rc8-b8;5
6;0;119998;0;1r2bkqA/2ppnnbr/2pppppp/8/8/PPPPPP2/RBNN1PP1/aQKBR3 Aa;Pc3-b4;1
7;1;119986;0;1r2bkqA/2ppnnbr/2pppppp/8/1P6/PP1PPP2/RBNN1PP1/aQKBR3 Aa;Rb8xb4;7
8;0;119997;0;4bkqA/2ppnnbr/2pppppp/8/1r6/PP1PPP2/RBNN1PP1/aQKBR3 Aa;Bb2xf6;1
9;1;119979;0;4bkqA/2ppnnbr/2pppBpp/8/1r6/PP1PPP2/R1NN1PP1/aQKBR3 Aa;Bg7xf6;9
10;0;119996;0;4bkqA/2ppnn1r/2pppbpp/8/1r6/PP1PPP2/R1NN1PP1/aQKBR3 Aa;Nd2-c4;1
11;1;119970;0;4bkqA/2ppnn1r/2pppbpp/8/1rN5/PP1PPP2/R1N2PP1/aQKBR3 Aa;Rb4xc4;8
12;0;119995;0;4bkqA/2ppnn1r/2pppbpp/8/2r5/PP1PPP2/R1N2PP1/aQKBR3 Aa;Pf3-g4;1
