GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;6;Nidoran;120000,0
1;1;KartoffelKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pc3-b4;1148
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/1P6/PP1PPP2/RBNN1P2/aQKBRP2 Aa;Pd6-c5;623
2;0;118852;0;2prbkqA/2p1nnbr/2p1pppp/2p5/1P6/PP1PPP2/RBNN1P2/aQKBRP2 Aa;Nc2-d4;70
3;1;119377;0;2prbkqA/2p1nnbr/2p1pppp/2p5/1P1N4/PP1PPP2/RB1N1P2/aQKBRP2 Aa;Nf7-g5;1473
4;0;118782;0;2prbkqA/2p1n1br/2p1pppp/2p3n1/1P1N4/PP1PPP2/RB1N1P2/aQKBRP2 Aa;Nd4xc6;84
5;1;117904;0;2prbkqA/2p1n1br/2N1pppp/2p3n1/1P6/PP1PPP2/RB1N1P2/aQKBRP2 Aa;Ne7xc6;753
6;0;118698;0;2prbkqA/2p3br/2n1pppp/2p3n1/1P6/PP1PPP2/RB1N1P2/aQKBRP2 Aa;Bb2-c3;181
7;1;117151;0;2prbkqA/2p3br/2n1pppp/2p3n1/1P6/PPBPPP2/R2N1P2/aQKBRP2 Aa;Aa1-c2;1818
8;0;118517;0;2prbkqA/2p3br/2n1pppp/2p3n1/1P6/PPBPPP2/R1aN1P2/1QKBRP2 A;Bd1-e2;378
9;1;115333;0;2prbkqA/2p3br/2n1pppp/2p3n1/1P6/PPBPPP2/R1aNBP2/1QK1RP2 A;Ac2-d1;1861
10;0;118139;0;2prbkqA/2p3br/2n1pppp/2p3n1/1P6/PPBPPP2/R2NBP2/1QKaRP2 A;Bc3-d4;429
11;1;113472;0;2prbkqA/2p3br/2n1pppp/2p3n1/1P1B4/PP1PPP2/R2NBP2/1QKaRP2 A;Nc6xd4;1360
12;0;117710;0;2prbkqA/2p3br/4pppp/2p3n1/1P1n4/PP1PPP2/R2NBP2/1QKaRP2 A;Kc1-b2;300
13;1;112112;0;2prbkqA/2p3br/4pppp/2p3n1/1P1n4/PP1PPP2/RK1NBP2/1Q1aRP2 A;Nd4xe2;689
14;0;117410;0;2prbkqA/2p3br/4pppp/2p3n1/1P6/PP1PPP2/RK1NnP2/1Q1aRP2 A;Re1xe2;323
15;1;111423;0;2prbkqA/2p3br/4pppp/2p3n1/1P6/PP1PPP2/RK1NRP2/1Q1a1P2 A;Ad1-e1;913
16;0;117087;0;2prbkqA/2p3br/4pppp/2p3n1/1P6/PP1PPP2/RK1NRP2/1Q2aP2 A;Pf2-g3;275
17;1;110510;0;2prbkqA/2p3br/4pppp/2p3n1/1P6/PP1PPPP1/RK1NR3/1Q2aP2 A;Ae1-f2;1105
18;0;116812;0;2prbkqA/2p3br/4pppp/2p3n1/1P6/PP1PPPP1/RK1NRa2/1Q3P2 A;Pe3-f4;114
19;1;109405;0;2prbkqA/2p3br/4pppp/2p3n1/1P3P2/PP1P1PP1/RK1NRa2/1Q3P2 A;Ng5-h3;759
20;0;116698;0;2prbkqA/2p3br/4pppp/2p5/1P3P2/PP1P1PPn/RK1NRa2/1Q3P2 A;Pf4-g5;64
21;1;108646;0;2prbkqA/2p3br/4pppp/2p3P1/1P6/PP1P1PPn/RK1NRa2/1Q3P2 A;Nh3xg5;496
22;0;116634;0;2prbkqA/2p3br/4pppp/2p3n1/1P6/PP1P1PP1/RK1NRa2/1Q3P2 A;Pg3-h4;158
23;1;108150;0;2prbkqA/2p3br/4pppp/2p3n1/1P5P/PP1P1P2/RK1NRa2/1Q3P2 A;Ng5-h3;726
24;0;116476;0;2prbkqA/2p3br/4pppp/2p5/1P5P/PP1P1P1n/RK1NRa2/1Q3P2 A;Ph4-g5;492
25;1;107424;0;2prbkqA/2p3br/4pppp/2p3P1/1P6/PP1P1P1n/RK1NRa2/1Q3P2 A;Nh3xg5;525
26;0;115984;0;2prbkqA/2p3br/4pppp/2p3n1/1P6/PP1P1P2/RK1NRa2/1Q3P2 A;Re2-e4;302
27;1;106899;0;2prbkqA/2p3br/4pppp/2p3n1/1P2R3/PP1P1P2/RK1N1a2/1Q3P2 A;Ng5xe4;235
28;0;115682;0;2prbkqA/2p3br/4pppp/2p5/1P2n3/PP1P1P2/RK1N1a2/1Q3P2 A;Pd3-c4;567
29;1;106664;0;2prbkqA/2p3br/4pppp/2p5/1PP1n3/PP3P2/RK1N1a2/1Q3P2 A;Rd8xd2;124
30;0;115115;0;2p1bkqA/2p3br/4pppp/2p5/1PP1n3/PP3P2/RK1r1a2/1Q3P2 A;Qb1-c2;1142
31;1;106540;0;2p1bkqA/2p3br/4pppp/2p5/1PP1n3/PP3P2/RKQr1a2/5P2 A;Rd2xc2;73
32;0;113973;0;2p1bkqA/2p3br/4pppp/2p5/1PP1n3/PP3P2/RKr2a2/5P2 A;Kb2xc2;472
33;1;106467;0;2p1bkqA/2p3br/4pppp/2p5/1PP1n3/PP3P2/R1K2a2/5P2 A;Pc5xc4;54
34;0;113501;0;2p1bkqA/2p3br/4pppp/8/1Pp1n3/PP3P2/R1K2a2/5P2 A;Pb4-c5;1296
