GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;0;BasicKI;120000,0
1;3;BasicKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pd3-e4;756
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Ne7-d5;367
2;0;119244;0;2prbkqA/2p2nbr/2pppppp/3n4/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Re1-e2;738
3;1;119633;0;2prbkqA/2p2nbr/2pppppp/3n4/4P3/PPP1PP2/RBNNRP2/aQKB1P2 Aa;Pc6-b5;666
4;0;118506;0;2prbkqA/2p2nbr/3ppppp/1p1n4/4P3/PPP1PP2/RBNNRP2/aQKB1P2 Aa;Re2-e1;1057
5;1;118967;0;2prbkqA/2p2nbr/3ppppp/1p1n4/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Nf7-e5;646
6;0;117449;0;2prbkqA/2p3br/3ppppp/1p1nn3/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Ah8-f7;2192
7;1;118321;0;2prbkq1/2p2Abr/3ppppp/1p1nn3/4P3/PPP1PP2/RBNN1P2/aQKBRP2 a;Nd5xe3;1649
8;0;115257;0;2prbkq1/2p2Abr/3ppppp/1p2n3/4P3/PPP1nP2/RBNN1P2/aQKBRP2 a;Re1-e2;1425
9;1;116672;0;2prbkq1/2p2Abr/3ppppp/1p2n3/4P3/PPP1nP2/RBNNRP2/aQKB1P2 a;Ph6-g5;1441
10;0;113832;0;2prbkq1/2p2Abr/3pppp1/1p2n1p1/4P3/PPP1nP2/RBNNRP2/aQKB1P2 a;Re2-e1;1966
11;1;115231;0;2prbkq1/2p2Abr/3pppp1/1p2n1p1/4P3/PPP1nP2/RBNN1P2/aQKBRP2 a;Rh7-h5;2039
12;0;111866;0;2prbkq1/2p2Ab1/3pppp1/1p2n1pr/4P3/PPP1nP2/RBNN1P2/aQKBRP2 a;Re1-e2;2387
13;1;113192;0;2prbkq1/2p2Ab1/3pppp1/1p2n1pr/4P3/PPP1nP2/RBNNRP2/aQKB1P2 a;Bg7-h6;1477
14;0;109479;0;2prbkq1/2p2A2/3ppppb/1p2n1pr/4P3/PPP1nP2/RBNNRP2/aQKB1P2 a;Af7-g7;1176
15;1;111715;0;2prbkq1/2p3A1/3ppppb/1p2n1pr/4P3/PPP1nP2/RBNNRP2/aQKB1P2 a;Pe6-f5;1270
16;0;108303;0;2prbkq1/2p3A1/3p1ppb/1p2nppr/4P3/PPP1nP2/RBNNRP2/aQKB1P2 a;Ag7-h8;2002
17;1;110445;0;2prbkqA/2p5/3p1ppb/1p2nppr/4P3/PPP1nP2/RBNNRP2/aQKB1P2 a;Qg8-d5;321
18;0;106301;0;2prbk1A/2p5/3p1ppb/1p1qnppr/4P3/PPP1nP2/RBNNRP2/aQKB1P2 a;Ah8-g8;429
19;1;110124;0;2prbkA1/2p5/3p1ppb/1p1qnppr/4P3/PPP1nP2/RBNNRP2/aQKB1P2 a;Qd5xd2;375
end; - ; - ; - ;2prbkA1/2p5/3p1ppb/1p2nppr/4P3/PPP1nP2/RBNqRP2/aQKB1P2 a; - ; - 

Player;Tournament-Seed;Name;TimeSettings;Points;Time left (ms)
0;0;BasicKI;120000,0;0;105872
1;3;BasicKI;120000,0;1;109749
