GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;6;Nidoran;120000,0
1;0;BasicKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pc3-b4;1141
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/1P6/PP1PPP2/RBNN1P2/aQKBRP2 Aa;Ne7-f5;461
2;0;118859;0;2prbkqA/2p2nbr/2pppppp/5n2/1P6/PP1PPP2/RBNN1P2/aQKBRP2 Aa;Nc2-d4;87
3;1;119539;0;2prbkqA/2p2nbr/2pppppp/5n2/1P1N4/PP1PPP2/RB1N1P2/aQKBRP2 Aa;Nf5xd4;469
4;0;118772;0;2prbkqA/2p2nbr/2pppppp/8/1P1n4/PP1PPP2/RB1N1P2/aQKBRP2 Aa;Bb2xd4;100
5;1;119070;0;2prbkqA/2p2nbr/2pppppp/8/1P1B4/PP1PPP2/R2N1P2/aQKBRP2 Aa;Pc6-d5;714
6;0;118672;0;2prbkqA/2p2nbr/3ppppp/3p4/1P1B4/PP1PPP2/R2N1P2/aQKBRP2 Aa;Bd4xf6;276
7;1;118356;0;2prbkqA/2p2nbr/3ppBpp/3p4/1P6/PP1PPP2/R2N1P2/aQKBRP2 Aa;Bg7xf6;529
8;0;118396;0;2prbkqA/2p2n1r/3ppbpp/3p4/1P6/PP1PPP2/R2N1P2/aQKBRP2 Aa;Pe3-d4;138
9;1;117827;0;2prbkqA/2p2n1r/3ppbpp/3p4/1P1P4/PP1P1P2/R2N1P2/aQKBRP2 Aa;Qg8-g7;987
10;0;118258;0;2prbk1A/2p2nqr/3ppbpp/3p4/1P1P4/PP1P1P2/R2N1P2/aQKBRP2 Aa;Pd4-e5;291
11;1;116840;0;2prbk1A/2p2nqr/3ppbpp/3pP3/1P6/PP1P1P2/R2N1P2/aQKBRP2 Aa;Nf7xe5;978
12;0;117967;0;2prbk1A/2p3qr/3ppbpp/3pn3/1P6/PP1P1P2/R2N1P2/aQKBRP2 Aa;Kc1-c2;291
13;1;115862;0;2prbk1A/2p3qr/3ppbpp/3pn3/1P6/PP1P1P2/R1KN1P2/aQ1BRP2 Aa;Be8-b5;1895
14;0;117676;0;2pr1k1A/2p3qr/3ppbpp/1b1pn3/1P6/PP1P1P2/R1KN1P2/aQ1BRP2 Aa;Pd3-c4;212
15;1;113967;0;2pr1k1A/2p3qr/3ppbpp/1b1pn3/1PP5/PP3P2/R1KN1P2/aQ1BRP2 Aa;Pd6-c5;1999
16;0;117464;0;2pr1k1A/2p3qr/4pbpp/1bppn3/1PP5/PP3P2/R1KN1P2/aQ1BRP2 Aa;Pb4-a5;192
17;1;111968;0;2pr1k1A/2p3qr/4pbpp/Pbppn3/2P5/PP3P2/R1KN1P2/aQ1BRP2 Aa;Pg6-f5;2040
18;0;117272;0;2pr1k1A/2p3qr/4pb1p/Pbppnp2/2P5/PP3P2/R1KN1P2/aQ1BRP2 Aa;Pa5-b6;226
19;1;109928;0;2pr1k1A/2p3qr/1P2pb1p/1bppnp2/2P5/PP3P2/R1KN1P2/aQ1BRP2 Aa;Bf6-h4;2504
20;0;117046;0;2pr1k1A/2p3qr/1P2p2p/1bppnp2/2P4b/PP3P2/R1KN1P2/aQ1BRP2 Aa;Ah8-f7;92
21;1;107424;0;2pr1k2/2p2Aqr/1P2p2p/1bppnp2/2P4b/PP3P2/R1KN1P2/aQ1BRP2 a;Kf8-e7;2057
22;0;116954;0;2pr4/2p1kAqr/1P2p2p/1bppnp2/2P4b/PP3P2/R1KN1P2/aQ1BRP2 a;Af7-f6;818
23;1;105367;0;2pr4/2p1k1qr/1P2pA1p/1bppnp2/2P4b/PP3P2/R1KN1P2/aQ1BRP2 a;Qg7-g3;3766
24;0;116136;0;2pr4/2p1k2r/1P2pA1p/1bppnp2/2P4b/PP3Pq1/R1KN1P2/aQ1BRP2 a;Af6-f7;729
25;1;101601;0;2pr4/2p1kA1r/1P2p2p/1bppnp2/2P4b/PP3Pq1/R1KN1P2/aQ1BRP2 a;Qg3xf3;3995
26;0;115407;0;2pr4/2p1kA1r/1P2p2p/1bppnp2/2P4b/PP3q2/R1KN1P2/aQ1BRP2 a;Nd2xf3;331
27;1;97606;0;2pr4/2p1kA1r/1P2p2p/1bppnp2/2P4b/PP3N2/R1K2P2/aQ1BRP2 a;Aa1-b2;2409
28;0;115076;0;2pr4/2p1kA1r/1P2p2p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -;Af7-e8;220
29;1;95197;0;2prA3/2p1k2r/1P2p2p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -;Rd8-d7;2516
30;0;114856;0;2p1A3/2prk2r/1P2p2p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -;Ae8-d8;287
31;1;92681;0;2pA4/2prk2r/1P2p2p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -;Pc8-b7;2236
32;0;114569;0;3A4/1pprk2r/1P2p2p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -;Pb6xb7;560
33;1;90445;0;3A4/1Pprk2r/4p2p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -;Ke7-f6;6281
34;0;114009;0;3A4/1Ppr3r/4pk1p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -;Ad8-e7;470
35;1;84164;0;8/1PprA2r/4pk1p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -;Rh7-h8;5555
36;0;113539;0;7r/1PprA3/4pk1p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -;Ae7-d8;188
37;1;78609;0;3A3r/1Ppr4/4pk1p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -;Rh8-h7;5200
38;0;113351;0;3A4/1Ppr3r/4pk1p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -;Ad8-e7;464
39;1;73409;0;8/1PprA2r/4pk1p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -;Rh7-h8;5579
40;0;112887;0;7r/1PprA3/4pk1p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -;Ae7-d8;200
41;1;67830;0;3A3r/1Ppr4/4pk1p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -;Rh8-h7;5341
end; - ; - ; - ;3A4/1Ppr3r/4pk1p/1bppnp2/2P4b/PP3N2/RaK2P2/1Q1BRP2 -; - ; - 

Player;Tournament-Seed;Name;TimeSettings;Points;Time left (ms)
0;6;Nidoran;120000,0;0;112687
1;0;BasicKI;120000,0;0;62489
