GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;5;BasicKI;120000,0
1;0;BasicKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pa3-b4;6
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/1P6/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Ne7-d5;823
2;0;119994;0;2prbkqA/2p2nbr/2pppppp/3n4/1P6/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Pb4-c5;9
3;1;119177;0;2prbkqA/2p2nbr/2pppppp/2Pn4/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Ph6-g5;995
4;0;119985;0;2prbkqA/2p2nbr/2ppppp1/2Pn2p1/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Pc5-b6;3
5;1;118182;0;2prbkqA/2p2nbr/1Pppppp1/3n2p1/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Pg6-h5;831
6;0;119982;0;2prbkqA/2p2nbr/1Ppppp2/3n2pp/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Pb6-a7;13
7;1;117351;0;2prbkqA/P1p2nbr/2pppp2/3n2pp/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Pc8-b7;753
8;0;119969;0;3rbkqA/Ppp2nbr/2pppp2/3n2pp/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Pb3-c4;3
9;1;116598;0;3rbkqA/Ppp2nbr/2pppp2/3n2pp/2P5/2PPPP2/RBNN1P2/aQKBRP2 Aa;Nd5xe3;1942
10;0;119966;0;3rbkqA/Ppp2nbr/2pppp2/6pp/2P5/2PPnP2/RBNN1P2/aQKBRP2 Aa;Pc4-d5;3
11;1;114656;0;3rbkqA/Ppp2nbr/2pppp2/3P2pp/8/2PPnP2/RBNN1P2/aQKBRP2 Aa;Bg7-h6;2708
12;0;119963;0;3rbkqA/Ppp2n1r/2pppp1b/3P2pp/8/2PPnP2/RBNN1P2/aQKBRP2 Aa;Ah8-g7;10
13;1;111948;0;3rbkq1/Ppp2nAr/2pppp1b/3P2pp/8/2PPnP2/RBNN1P2/aQKBRP2 a;Nf7-e5;5075
14;0;119953;0;3rbkq1/Ppp3Ar/2pppp1b/3Pn1pp/8/2PPnP2/RBNN1P2/aQKBRP2 a;Ag7-g6;3
15;1;106873;0;3rbkq1/Ppp4r/2ppppAb/3Pn1pp/8/2PPnP2/RBNN1P2/aQKBRP2 a;Ne5xf3;1138
16;0;119950;0;3rbkq1/Ppp4r/2ppppAb/3P2pp/8/2PPnn2/RBNN1P2/aQKBRP2 a;Ag6-f5;4
17;1;105735;0;3rbkq1/Ppp4r/2pppp1b/3P1App/8/2PPnn2/RBNN1P2/aQKBRP2 a;Nf3xd2;12982
18;0;119946;0;3rbkq1/Ppp4r/2pppp1b/3P1App/8/2PPn3/RBNn1P2/aQKBRP2 a;Af5-e4;4
19;1;92753;0;3rbkq1/Ppp4r/2pppp1b/3P2pp/4A3/2PPn3/RBNn1P2/aQKBRP2 a;Ne3-g4;5739
20;0;119942;0;3rbkq1/Ppp4r/2pppp1b/3P2pp/4A1n1/2PP4/RBNn1P2/aQKBRP2 a;Ae4xd5;10
21;1;87014;0;3rbkq1/Ppp4r/2pppp1b/3A2pp/6n1/2PP4/RBNn1P2/aQKBRP2 a;Pd6-c5;3633
22;0;119932;0;3rbkq1/Ppp4r/2p1pp1b/2pA2pp/6n1/2PP4/RBNn1P2/aQKBRP2 a;Ad5-d4;7
23;1;83381;0;3rbkq1/Ppp4r/2p1pp1b/2p3pp/3A2n1/2PP4/RBNn1P2/aQKBRP2 a;Be8-g6;3400
24;0;119925;0;3r1kq1/Ppp4r/2p1ppbb/2p3pp/3A2n1/2PP4/RBNn1P2/aQKBRP2 a;Ad4xd3;7
25;1;79981;0;3r1kq1/Ppp4r/2p1ppbb/2p3pp/6n1/2PA4/RBNn1P2/aQKBRP2 a;Rd8-d4;8065
26;0;119918;0;5kq1/Ppp4r/2p1ppbb/2p3pp/3r2n1/2PA4/RBNn1P2/aQKBRP2 a;Ad3xc2;4
27;1;71916;0;5kq1/Ppp4r/2p1ppbb/2p3pp/3r2n1/2P5/RBAn1P2/aQKBRP2 a;Pg5-f4;5737
28;0;119914;0;5kq1/Ppp4r/2p1ppbb/2p4p/3r1pn1/2P5/RBAn1P2/aQKBRP2 a;Ac2xb1;9
