GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;0;BasicKI;120000,0
1;1;KartoffelKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pd3-e4;783
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Pf6-g5;242
2;0;119217;0;2prbkqA/2p1nnbr/2ppp1pp/6p1/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Re1-e2;579
3;1;119758;0;2prbkqA/2p1nnbr/2ppp1pp/6p1/4P3/PPP1PP2/RBNNRP2/aQKB1P2 Aa;Pg5-h4;264
4;0;118638;0;2prbkqA/2p1nnbr/2ppp1pp/8/4P2p/PPP1PP2/RBNNRP2/aQKB1P2 Aa;Pf2-g3;675
5;1;119494;0;2prbkqA/2p1nnbr/2ppp1pp/8/4P2p/PPP1PPP1/RBNNR3/aQKB1P2 Aa;Ne7-f5;479
6;0;117963;0;2prbkqA/2p2nbr/2ppp1pp/5n2/4P2p/PPP1PPP1/RBNNR3/aQKB1P2 Aa;Re2-f2;995
7;1;119015;0;2prbkqA/2p2nbr/2ppp1pp/5n2/4P2p/PPP1PPP1/RBNN1R2/aQKB1P2 Aa;Nf5xg3;387
8;0;116968;0;2prbkqA/2p2nbr/2ppp1pp/8/4P2p/PPP1PPn1/RBNN1R2/aQKB1P2 Aa;Pe3-f4;1612
9;1;118628;0;2prbkqA/2p2nbr/2ppp1pp/8/4PP1p/PPP2Pn1/RBNN1R2/aQKB1P2 Aa;Ng3-h1;802
10;0;115356;0;2prbkqA/2p2nbr/2ppp1pp/8/4PP1p/PPP2P2/RBNN1R2/aQKB1P1n Aa;Nd2-c4;774
11;1;117826;0;2prbkqA/2p2nbr/2ppp1pp/8/2N1PP1p/PPP2P2/RBN2R2/aQKB1P1n Aa;Nh1xf2;518
12;0;114582;0;2prbkqA/2p2nbr/2ppp1pp/8/2N1PP1p/PPP2P2/RBN2n2/aQKB1P2 Aa;Nc4-a5;897
13;1;117308;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPP2P2/RBN2n2/aQKB1P2 Aa;Nf2-d3;462
14;0;113685;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBN5/aQKB1P2 Aa;Kc1-d2;91
15;1;116846;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBNK4/aQ1B1P2 Aa;Nd3-c5;1043
16;0;113594;0;2prbkqA/2p2nbr/2ppp1pp/N1n5/4PP1p/PPP2P2/RBNK4/aQ1B1P2 Aa;Kd2-c1;1723
17;1;115803;0;2prbkqA/2p2nbr/2ppp1pp/N1n5/4PP1p/PPP2P2/RBN5/aQKB1P2 Aa;Nc5-d3;573
18;0;111871;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBN5/aQKB1P2 Aa;Kc1-d2;91
19;1;115230;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBNK4/aQ1B1P2 Aa;Nd3-c5;1041
20;0;111780;0;2prbkqA/2p2nbr/2ppp1pp/N1n5/4PP1p/PPP2P2/RBNK4/aQ1B1P2 Aa;Kd2-c1;1719
21;1;114189;0;2prbkqA/2p2nbr/2ppp1pp/N1n5/4PP1p/PPP2P2/RBN5/aQKB1P2 Aa;Nc5-d3;574
end; - ; - ; - ;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBN5/aQKB1P2 Aa; - ; - 

Player;Tournament-Seed;Name;TimeSettings;Points;Time left (ms)
0;0;BasicKI;120000,0;0;110061
1;1;KartoffelKI;120000,0;0;113615
