GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;0;BasicKI;120000,0
1;5;BasicKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pd3-e4;758
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Pc8-d7;6
2;0;119242;0;3rbkqA/2ppnnbr/2pppppp/8/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Nd2-c4;800
3;1;119994;0;3rbkqA/2ppnnbr/2pppppp/8/2N1P3/PPP1PP2/RBN2P2/aQKBRP2 Aa;Rd8-c8;6
4;0;118442;0;2r1bkqA/2ppnnbr/2pppppp/8/2N1P3/PPP1PP2/RBN2P2/aQKBRP2 Aa;Nc4-a5;366
5;1;119988;0;2r1bkqA/2ppnnbr/2pppppp/N7/4P3/PPP1PP2/RBN2P2/aQKBRP2 Aa;Rc8-b8;6
6;0;118076;0;1r2bkqA/2ppnnbr/2pppppp/N7/4P3/PPP1PP2/RBN2P2/aQKBRP2 Aa;Re1-e2;598
7;1;119982;0;1r2bkqA/2ppnnbr/2pppppp/N7/4P3/PPP1PP2/RBN1RP2/aQKB1P2 Aa;Rb8-b7;8
8;0;117478;0;4bkqA/1rppnnbr/2pppppp/N7/4P3/PPP1PP2/RBN1RP2/aQKB1P2 Aa;Re2-d2;541
9;1;119974;0;4bkqA/1rppnnbr/2pppppp/N7/4P3/PPP1PP2/RBNR1P2/aQKB1P2 Aa;Rb7-b6;10
10;0;116937;0;4bkqA/2ppnnbr/1rpppppp/N7/4P3/PPP1PP2/RBNR1P2/aQKB1P2 Aa;Na5-b7;626
11;1;119964;0;4bkqA/1Nppnnbr/1rpppppp/8/4P3/PPP1PP2/RBNR1P2/aQKB1P2 Aa;Ne7-d5;8
12;0;116311;0;4bkqA/1Npp1nbr/1rpppppp/3n4/4P3/PPP1PP2/RBNR1P2/aQKB1P2 Aa;Nb7-a5;898
13;1;119956;0;4bkqA/2pp1nbr/1rpppppp/N2n4/4P3/PPP1PP2/RBNR1P2/aQKB1P2 Aa;Kf8-e7;8
14;0;115413;0;4b1qA/2ppknbr/1rpppppp/N2n4/4P3/PPP1PP2/RBNR1P2/aQKB1P2 Aa;Rd2-d3;541
15;1;119948;0;4b1qA/2ppknbr/1rpppppp/N2n4/4P3/PPPRPP2/RBN2P2/aQKB1P2 Aa;Rb6xb3;3
16;0;114872;0;4b1qA/2ppknbr/2pppppp/N2n4/4P3/PrPRPP2/RBN2P2/aQKB1P2 Aa;Na5xc6;600
17;1;119945;0;4b1qA/2ppknbr/2Nppppp/3n4/4P3/PrPRPP2/RBN2P2/aQKB1P2 Aa;Ke7-f8;5
18;0;114272;0;4bkqA/2pp1nbr/2Nppppp/3n4/4P3/PrPRPP2/RBN2P2/aQKB1P2 Aa;Nc6-a7;1199
19;1;119940;0;4bkqA/N1pp1nbr/3ppppp/3n4/4P3/PrPRPP2/RBN2P2/aQKB1P2 Aa;Rb3xb2;8
20;0;113073;0;4bkqA/N1pp1nbr/3ppppp/3n4/4P3/P1PRPP2/RrN2P2/aQKB1P2 Aa;Na7-b5;1745
21;1;119932;0;4bkqA/2pp1nbr/3ppppp/1N1n4/4P3/P1PRPP2/RrN2P2/aQKB1P2 Aa;Rb2xb1;3
22;0;111328;0;4bkqA/2pp1nbr/3ppppp/1N1n4/4P3/P1PRPP2/R1N2P2/arKB1P2 Aa;Kc1-d2;186
23;1;119929;0;4bkqA/2pp1nbr/3ppppp/1N1n4/4P3/P1PRPP2/R1NK1P2/ar1B1P2 Aa;Kf8-e7;9
24;0;111142;0;4b1qA/2ppknbr/3ppppp/1N1n4/4P3/P1PRPP2/R1NK1P2/ar1B1P2 Aa;Nb5-a7;1486
25;1;119920;0;4b1qA/N1ppknbr/3ppppp/3n4/4P3/P1PRPP2/R1NK1P2/ar1B1P2 Aa;Rb1xd1;4
26;0;109656;0;4b1qA/N1ppknbr/3ppppp/3n4/4P3/P1PRPP2/R1NK1P2/a2r1P2 Aa;Kd2-e2;145
27;1;119916;0;4b1qA/N1ppknbr/3ppppp/3n4/4P3/P1PRPP2/R1N1KP2/a2r1P2 Aa;Rd1xd3;3
28;0;109511;0;4b1qA/N1ppknbr/3ppppp/3n4/4P3/P1PrPP2/R1N1KP2/a4P2 Aa;Ke2-e1;381
29;1;119913;0;4b1qA/N1ppknbr/3ppppp/3n4/4P3/P1PrPP2/R1N2P2/a3KP2 Aa;Nd5xc3;7
30;0;109130;0;4b1qA/N1ppknbr/3ppppp/8/4P3/P1nrPP2/R1N2P2/a3KP2 Aa;Na7-c6;220
31;1;119906;0;4b1qA/2ppknbr/2Nppppp/8/4P3/P1nrPP2/R1N2P2/a3KP2 Aa;Ke7-f8;4
32;0;108910;0;4bkqA/2pp1nbr/2Nppppp/8/4P3/P1nrPP2/R1N2P2/a3KP2 Aa;Nc6-a5;404
33;1;119902;0;4bkqA/2pp1nbr/3ppppp/N7/4P3/P1nrPP2/R1N2P2/a3KP2 Aa;Nc3xa2;3
34;0;108506;0;4bkqA/2pp1nbr/3ppppp/N7/4P3/P2rPP2/n1N2P2/a3KP2 Aa;Na5-b3;295
35;1;119899;0;4bkqA/2pp1nbr/3ppppp/8/4P3/PN1rPP2/n1N2P2/a3KP2 Aa;Kf8-e7;8
36;0;108211;0;4b1qA/2ppknbr/3ppppp/8/4P3/PN1rPP2/n1N2P2/a3KP2 Aa;Pf2-g3;546
37;1;119891;0;4b1qA/2ppknbr/3ppppp/8/4P3/PN1rPPP1/n1N5/a3KP2 Aa;Qg8-f8;9
38;0;107665;0;4bq1A/2ppknbr/3ppppp/8/4P3/PN1rPPP1/n1N5/a3KP2 Aa;Pf1-g2;591
39;1;119882;0;4bq1A/2ppknbr/3ppppp/8/4P3/PN1rPPP1/n1N3P1/a3K3 Aa;Rd3xb3;7
40;0;107074;0;4bq1A/2ppknbr/3ppppp/8/4P3/Pr2PPP1/n1N3P1/a3K3 Aa;Nc2-b4;662
41;1;119875;0;4bq1A/2ppknbr/3ppppp/8/1N2P3/Pr2PPP1/n5P1/a3K3 Aa;Aa1xa2;9
42;0;106412;0;4bq1A/2ppknbr/3ppppp/8/1N2P3/Pr2PPP1/a5P1/4K3 A;Nb4-c2;116
43;1;119866;0;4bq1A/2ppknbr/3ppppp/8/4P3/Pr2PPP1/a1N3P1/4K3 A;Aa2-a1;16
44;0;106296;0;4bq1A/2ppknbr/3ppppp/8/4P3/Pr2PPP1/2N3P1/a3K3 A;Nc2-b4;779
45;1;119850;0;4bq1A/2ppknbr/3ppppp/8/1N2P3/Pr2PPP1/6P1/a3K3 A;Aa1-a2;7
46;0;105517;0;4bq1A/2ppknbr/3ppppp/8/1N2P3/Pr2PPP1/a5P1/4K3 A;Nb4-c2;111
47;1;119843;0;4bq1A/2ppknbr/3ppppp/8/4P3/Pr2PPP1/a1N3P1/4K3 A;Aa2-a1;15
48;0;105406;0;4bq1A/2ppknbr/3ppppp/8/4P3/Pr2PPP1/2N3P1/a3K3 A;Nc2-b4;775
49;1;119828;0;4bq1A/2ppknbr/3ppppp/8/1N2P3/Pr2PPP1/6P1/a3K3 A;Aa1-a2;7
end; - ; - ; - ;4bq1A/2ppknbr/3ppppp/8/1N2P3/Pr2PPP1/a5P1/4K3 A; - ; - 

Player;Tournament-Seed;Name;TimeSettings;Points;Time left (ms)
0;0;BasicKI;120000,0;0;104631
1;5;BasicKI;120000,0;0;119821
