GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;0;BasicKI;120000,0
1;1;KartoffelKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pd3-e4;760
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Pf6-g5;222
2;0;119240;0;2prbkqA/2p1nnbr/2ppp1pp/6p1/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Re1-e2;564
3;1;119778;0;2prbkqA/2p1nnbr/2ppp1pp/6p1/4P3/PPP1PP2/RBNNRP2/aQKB1P2 Aa;Pg5-h4;273
4;0;118676;0;2prbkqA/2p1nnbr/2ppp1pp/8/4P2p/PPP1PP2/RBNNRP2/aQKB1P2 Aa;Pf2-g3;679
5;1;119505;0;2prbkqA/2p1nnbr/2ppp1pp/8/4P2p/PPP1PPP1/RBNNR3/aQKB1P2 Aa;Ne7-f5;479
6;0;117997;0;2prbkqA/2p2nbr/2ppp1pp/5n2/4P2p/PPP1PPP1/RBNNR3/aQKB1P2 Aa;Re2-f2;989
7;1;119026;0;2prbkqA/2p2nbr/2ppp1pp/5n2/4P2p/PPP1PPP1/RBNN1R2/aQKB1P2 Aa;Nf5xg3;398
8;0;117008;0;2prbkqA/2p2nbr/2ppp1pp/8/4P2p/PPP1PPn1/RBNN1R2/aQKB1P2 Aa;Pe3-f4;1622
9;1;118628;0;2prbkqA/2p2nbr/2ppp1pp/8/4PP1p/PPP2Pn1/RBNN1R2/aQKB1P2 Aa;Ng3-h1;774
10;0;115386;0;2prbkqA/2p2nbr/2ppp1pp/8/4PP1p/PPP2P2/RBNN1R2/aQKB1P1n Aa;Nd2-c4;790
11;1;117854;0;2prbkqA/2p2nbr/2ppp1pp/8/2N1PP1p/PPP2P2/RBN2R2/aQKB1P1n Aa;Nh1xf2;500
12;0;114596;0;2prbkqA/2p2nbr/2ppp1pp/8/2N1PP1p/PPP2P2/RBN2n2/aQKB1P2 Aa;Nc4-a5;907
13;1;117354;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPP2P2/RBN2n2/aQKB1P2 Aa;Nf2-d3;475
14;0;113689;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBN5/aQKB1P2 Aa;Kc1-d2;94
15;1;116879;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBNK4/aQ1B1P2 Aa;Nd3-c5;1010
16;0;113595;0;2prbkqA/2p2nbr/2ppp1pp/N1n5/4PP1p/PPP2P2/RBNK4/aQ1B1P2 Aa;Kd2-c1;1721
17;1;115869;0;2prbkqA/2p2nbr/2ppp1pp/N1n5/4PP1p/PPP2P2/RBN5/aQKB1P2 Aa;Nc5-d3;568
18;0;111874;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBN5/aQKB1P2 Aa;Kc1-d2;92
19;1;115301;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBNK4/aQ1B1P2 Aa;Nd3-c5;1035
20;0;111782;0;2prbkqA/2p2nbr/2ppp1pp/N1n5/4PP1p/PPP2P2/RBNK4/aQ1B1P2 Aa;Kd2-c1;1696
21;1;114266;0;2prbkqA/2p2nbr/2ppp1pp/N1n5/4PP1p/PPP2P2/RBN5/aQKB1P2 Aa;Nc5-d3;586
end; - ; - ; - ;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBN5/aQKB1P2 Aa; - ; - 

Player;Tournament-Seed;Name;TimeSettings;Points;Time left (ms)
0;0;BasicKI;120000,0;0;110086
1;1;KartoffelKI;120000,0;0;113680
