GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;6;Nidoran;120000,0
1;2;Group04Ki;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pc3-b4;1172
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/1P6/PP1PPP2/RBNN1P2/aQKBRP2 Aa;Pg6-h5;2
2;0;118828;0;2prbkqA/2p1nnbr/2pppp1p/7p/1P6/PP1PPP2/RBNN1P2/aQKBRP2 Aa;Nc2-d4;88
3;1;119998;0;2prbkqA/2p1nnbr/2pppp1p/7p/1P1N4/PP1PPP2/RB1N1P2/aQKBRP2 Aa;Ne7-g6;1
4;0;118740;0;2prbkqA/2p2nbr/2ppppnp/7p/1P1N4/PP1PPP2/RB1N1P2/aQKBRP2 Aa;Nd4xc6;63
5;1;119997;0;2prbkqA/2p2nbr/2Npppnp/7p/1P6/PP1PPP2/RB1N1P2/aQKBRP2 Aa;Rd8-d7;1
6;0;118677;0;2p1bkqA/2pr1nbr/2Npppnp/7p/1P6/PP1PPP2/RB1N1P2/aQKBRP2 Aa;Bb2-c3;359
7;1;119996;0;2p1bkqA/2pr1nbr/2Npppnp/7p/1P6/PPBPPP2/R2N1P2/aQKBRP2 Aa;Ph5-g4;0
8;0;118318;0;2p1bkqA/2pr1nbr/2Npppnp/8/1P4p1/PPBPPP2/R2N1P2/aQKBRP2 Aa;Nc6-d8;800
9;1;119996;0;2pNbkqA/2pr1nbr/3pppnp/8/1P4p1/PPBPPP2/R2N1P2/aQKBRP2 Aa;Pd6-e5;2
10;0;117518;0;2pNbkqA/2pr1nbr/4ppnp/4p3/1P4p1/PPBPPP2/R2N1P2/aQKBRP2 Aa;Nd8xe6;77
11;1;119994;0;2p1bkqA/2pr1nbr/4Npnp/4p3/1P4p1/PPBPPP2/R2N1P2/aQKBRP2 Aa;Kf8-e7;0
12;0;117441;0;2p1b1qA/2prknbr/4Npnp/4p3/1P4p1/PPBPPP2/R2N1P2/aQKBRP2 Aa;Ne6-d4;84
13;1;119994;0;2p1b1qA/2prknbr/5pnp/4p3/1P1N2p1/PPBPPP2/R2N1P2/aQKBRP2 Aa;Pf6-g5;0
14;0;117357;0;2p1b1qA/2prknbr/6np/4p1p1/1P1N2p1/PPBPPP2/R2N1P2/aQKBRP2 Aa;Pb4-c5;404
15;1;119994;0;2p1b1qA/2prknbr/6np/2P1p1p1/3N2p1/PPBPPP2/R2N1P2/aQKBRP2 Aa;Ke7-d6;1
16;0;116953;0;2p1b1qA/2pr1nbr/3k2np/2P1p1p1/3N2p1/PPBPPP2/R2N1P2/aQKBRP2 Aa;Pc5-b6;2559
17;1;119993;0;2p1b1qA/2pr1nbr/1P1k2np/4p1p1/3N2p1/PPBPPP2/R2N1P2/aQKBRP2 Aa;Pg4-h3;1
18;0;114394;0;2p1b1qA/2pr1nbr/1P1k2np/4p1p1/3N4/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Pb6-a7;4492
19;1;119992;0;2p1b1qA/P1pr1nbr/3k2np/4p1p1/3N4/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Bg7-f8;1
20;0;109902;0;2p1bbqA/P1pr1n1r/3k2np/4p1p1/3N4/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Pa7-b8N;91
21;1;119991;0;1Np1bbqA/2pr1n1r/3k2np/4p1p1/3N4/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Kd6-d5;1
22;0;109811;0;1Np1bbqA/2pr1n1r/6np/3kp1p1/3N4/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Nd4-b5;61
23;1;119990;0;1Np1bbqA/2pr1n1r/6np/1N1kp1p1/8/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Pc7-d6;0
24;0;109750;0;1Np1bbqA/3r1n1r/3p2np/1N1kp1p1/8/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Nb8-a6;221
25;1;119990;0;2p1bbqA/3r1n1r/N2p2np/1N1kp1p1/8/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Rd7-c7;1
26;0;109529;0;2p1bbqA/2r2n1r/N2p2np/1N1kp1p1/8/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Na6-b8;343
27;1;119989;0;1Np1bbqA/2r2n1r/3p2np/1N1kp1p1/8/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Ng6-f4;0
28;0;109186;0;1Np1bbqA/2r2n1r/3p3p/1N1kp1p1/5n2/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Nb8-a6;2557
29;1;119989;0;2p1bbqA/2r2n1r/N2p3p/1N1kp1p1/5n2/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Kd5-c6;0
30;0;106629;0;2p1bbqA/2r2n1r/N1kp3p/1N2p1p1/5n2/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Na6-b8;192
31;1;119989;0;1Np1bbqA/2r2n1r/2kp3p/1N2p1p1/5n2/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Kc6-c5;1
32;0;106437;0;1Np1bbqA/2r2n1r/3p3p/1Nk1p1p1/5n2/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Nb8-a6;1505
33;1;119988;0;2p1bbqA/2r2n1r/N2p3p/1Nk1p1p1/5n2/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Kc5-b6;1
34;0;104932;0;2p1bbqA/2r2n1r/Nk1p3p/1N2p1p1/5n2/PPBPPP1p/R2N1P2/aQKBRP2 Aa;Nd2-c4;2517
35;1;119987;0;2p1bbqA/2r2n1r/Nk1p3p/1N2p1p1/2N2n2/PPBPPP1p/R4P2/aQKBRP2 Aa;Kb6xa6;1
36;0;102415;0;2p1bbqA/2r2n1r/k2p3p/1N2p1p1/2N2n2/PPBPPP1p/R4P2/aQKBRP2 Aa;Nb5xc7;254
37;1;119986;0;2p1bbqA/2N2n1r/k2p3p/4p1p1/2N2n2/PPBPPP1p/R4P2/aQKBRP2 Aa;Pc8xc7;1
38;0;102161;0;4bbqA/2p2n1r/k2p3p/4p1p1/2N2n2/PPBPPP1p/R4P2/aQKBRP2 Aa;Nc4xd6;464
39;1;119985;0;4bbqA/2p2n1r/k2N3p/4p1p1/5n2/PPBPPP1p/R4P2/aQKBRP2 Aa;Nf4xd3;1
40;0;101697;0;4bbqA/2p2n1r/k2N3p/4p1p1/8/PPBnPP1p/R4P2/aQKBRP2 Aa;Qb1xd3;689
41;1;119984;0;4bbqA/2p2n1r/k2N3p/4p1p1/8/PPBQPP1p/R4P2/a1KBRP2 Aa;Ka6-b6;136
42;0;101008;0;4bbqA/2p2n1r/1k1N3p/4p1p1/8/PPBQPP1p/R4P2/a1KBRP2 Aa;Nd6-c8;250
43;1;119848;0;2N1bbqA/2p2n1r/1k5p/4p1p1/8/PPBQPP1p/R4P2/a1KBRP2 Aa;Kb6-c5;161
44;0;100758;0;2N1bbqA/2p2n1r/7p/2k1p1p1/8/PPBQPP1p/R4P2/a1KBRP2 Aa;Bc3-b4;2664
45;1;119687;0;2N1bbqA/2p2n1r/7p/2k1p1p1/1B6/PP1QPP1p/R4P2/a1KBRP2 Aa;Kc5-c6;644
46;0;98094;0;2N1bbqA/2p2n1r/2k4p/4p1p1/1B6/PP1QPP1p/R4P2/a1KBRP2 Aa;Nc8-e7;511
47;1;119043;0;4bbqA/2p1Nn1r/2k4p/4p1p1/1B6/PP1QPP1p/R4P2/a1KBRP2 Aa;Kc6-b7;2068
48;0;97583;0;4bbqA/1kp1Nn1r/7p/4p1p1/1B6/PP1QPP1p/R4P2/a1KBRP2 Aa;Ra2-e2;284
49;1;116975;0;4bbqA/1kp1Nn1r/7p/4p1p1/1B6/PP1QPP1p/4RP2/a1KBRP2 Aa;Aa1-c2;2766
50;0;97299;0;4bbqA/1kp1Nn1r/7p/4p1p1/1B6/PP1QPP1p/2a1RP2/2KBRP2 A;Qd3-a6;472
51;1;114209;0;4bbqA/1kp1Nn1r/Q6p/4p1p1/1B6/PP2PP1p/2a1RP2/2KBRP2 A;Kb7-b8;1068
52;0;96827;0;1k2bbqA/2p1Nn1r/Q6p/4p1p1/1B6/PP2PP1p/2a1RP2/2KBRP2 A;Ne7-c6;1383
