GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;4;Group06BasicKI;120000,0
1;2;Group04Ki;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pf3-e4;241
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4P3/PPPPP3/RBNN1P2/aQKBRP2 Aa;Nf7-g5;2
2;0;119759;0;2prbkqA/2p1n1br/2pppppp/6n1/4P3/PPPPP3/RBNN1P2/aQKBRP2 Aa;Pe3-d4;255
3;1;119998;0;2prbkqA/2p1n1br/2pppppp/6n1/3PP3/PPPP4/RBNN1P2/aQKBRP2 Aa;Qg8-f7;2
4;0;119504;0;2prbk1A/2p1nqbr/2pppppp/6n1/3PP3/PPPP4/RBNN1P2/aQKBRP2 Aa;Pc3-b4;324
5;1;119996;0;2prbk1A/2p1nqbr/2pppppp/6n1/1P1PP3/PP1P4/RBNN1P2/aQKBRP2 Aa;Pe6-f5;1
6;0;119180;0;2prbk1A/2p1nqbr/2pp1ppp/5pn1/1P1PP3/PP1P4/RBNN1P2/aQKBRP2 Aa;Bd1-h5;238
7;1;119995;0;2prbk1A/2p1nqbr/2pp1ppp/5pnB/1P1PP3/PP1P4/RBNN1P2/aQK1RP2 Aa;Pf6-e5;1
8;0;118942;0;2prbk1A/2p1nqbr/2pp2pp/4ppnB/1P1PP3/PP1P4/RBNN1P2/aQK1RP2 Aa;Nc2-e3;329
9;1;119994;0;2prbk1A/2p1nqbr/2pp2pp/4ppnB/1P1PP3/PP1PN3/RB1N1P2/aQK1RP2 Aa;Pf5-g4;1
10;0;118613;0;2prbk1A/2p1nqbr/2pp2pp/4p1nB/1P1PP1p1/PP1PN3/RB1N1P2/aQK1RP2 Aa;Qb1-c2;450
11;1;119993;0;2prbk1A/2p1nqbr/2pp2pp/4p1nB/1P1PP1p1/PP1PN3/RBQN1P2/a1K1RP2 Aa;Ph6xh5;1
