GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;4;Group06BasicKI;120000,0
1;6;Nidoran;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pf3-e4;230
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4P3/PPPPP3/RBNN1P2/aQKBRP2 Aa;Be8-d7;553
2;0;119770;0;2pr1kqA/2pbnnbr/2pppppp/8/4P3/PPPPP3/RBNN1P2/aQKBRP2 Aa;Pe3-d4;258
3;1;119447;0;2pr1kqA/2pbnnbr/2pppppp/8/3PP3/PPPP4/RBNN1P2/aQKBRP2 Aa;Ne7-d5;1131
4;0;119512;0;2pr1kqA/2pb1nbr/2pppppp/3n4/3PP3/PPPP4/RBNN1P2/aQKBRP2 Aa;Pc3-b4;283
5;1;118316;0;2pr1kqA/2pb1nbr/2pppppp/3n4/1P1PP3/PP1P4/RBNN1P2/aQKBRP2 Aa;Nf7-e5;70
6;0;119229;0;2pr1kqA/2pb2br/2pppppp/3nn3/1P1PP3/PP1P4/RBNN1P2/aQKBRP2 Aa;Nc2-e3;127
7;1;118246;0;2pr1kqA/2pb2br/2pppppp/3nn3/1P1PP3/PP1PN3/RB1N1P2/aQKBRP2 Aa;Qg8-f7;92
8;0;119102;0;2pr1k1A/2pb1qbr/2pppppp/3nn3/1P1PP3/PP1PN3/RB1N1P2/aQKBRP2 Aa;Bd1-f3;373
9;1;118154;0;2pr1k1A/2pb1qbr/2pppppp/3nn3/1P1PP3/PP1PNB2/RB1N1P2/aQK1RP2 Aa;Pc8-b7;468
10;0;118729;0;3r1k1A/1ppb1qbr/2pppppp/3nn3/1P1PP3/PP1PNB2/RB1N1P2/aQK1RP2 Aa;Qb1-c2;464
11;1;117686;0;3r1k1A/1ppb1qbr/2pppppp/3nn3/1P1PP3/PP1PNB2/RBQN1P2/a1K1RP2 Aa;Rd8-c8;791
12;0;118265;0;2r2k1A/1ppb1qbr/2pppppp/3nn3/1P1PP3/PP1PNB2/RBQN1P2/a1K1RP2 Aa;Pf1-g2;723
13;1;116895;0;2r2k1A/1ppb1qbr/2pppppp/3nn3/1P1PP3/PP1PNB2/RBQN1PP1/a1K1R3 Aa;Rc8-b8;927
14;0;117542;0;1r3k1A/1ppb1qbr/2pppppp/3nn3/1P1PP3/PP1PNB2/RBQN1PP1/a1K1R3 Aa;Bb2-c3;770
15;1;115968;0;1r3k1A/1ppb1qbr/2pppppp/3nn3/1P1PP3/PPBPNB2/R1QN1PP1/a1K1R3 Aa;Rb8-a8;1859
16;0;116772;0;r4k1A/1ppb1qbr/2pppppp/3nn3/1P1PP3/PPBPNB2/R1QN1PP1/a1K1R3 Aa;Pb3-a4;854
17;1;114109;0;r4k1A/1ppb1qbr/2pppppp/3nn3/PP1PP3/P1BPNB2/R1QN1PP1/a1K1R3 Aa;Ra8-a7;1600
18;0;115918;0;5k1A/rppb1qbr/2pppppp/3nn3/PP1PP3/P1BPNB2/R1QN1PP1/a1K1R3 Aa;Pa4-b5;860
19;1;112509;0;5k1A/rppb1qbr/2pppppp/1P1nn3/1P1PP3/P1BPNB2/R1QN1PP1/a1K1R3 Aa;Kf8-e7;484
20;0;115058;0;7A/rppbkqbr/2pppppp/1P1nn3/1P1PP3/P1BPNB2/R1QN1PP1/a1K1R3 Aa;Ra2-b2;782
21;1;112025;0;7A/rppbkqbr/2pppppp/1P1nn3/1P1PP3/P1BPNB2/1RQN1PP1/a1K1R3 Aa;Aa1-a2;115
22;0;114276;0;7A/rppbkqbr/2pppppp/1P1nn3/1P1PP3/P1BPNB2/aRQN1PP1/2K1R3 A;Pb5-a6;671
23;1;111910;0;7A/rppbkqbr/P1pppppp/3nn3/1P1PP3/P1BPNB2/aRQN1PP1/2K1R3 A;Bd7-c8;79
24;0;113605;0;2b4A/rpp1kqbr/P1pppppp/3nn3/1P1PP3/P1BPNB2/aRQN1PP1/2K1R3 A;Ne3-f5;351
25;1;111831;0;2b4A/rpp1kqbr/P1pppppp/3nnN2/1P1PP3/P1BP1B2/aRQN1PP1/2K1R3 A;Pf6xf5;116
26;0;113254;0;2b4A/rpp1kqbr/P1ppp1pp/3nnp2/1P1PP3/P1BP1B2/aRQN1PP1/2K1R3 A;Pa6xa7;290
27;1;111715;0;2b4A/Ppp1kqbr/2ppp1pp/3nnp2/1P1PP3/P1BP1B2/aRQN1PP1/2K1R3 A;Pd6-c5;399
28;0;112964;0;2b4A/Ppp1kqbr/2p1p1pp/2pnnp2/1P1PP3/P1BP1B2/aRQN1PP1/2K1R3 A;Pe4xe5;503
29;1;111316;0;2b4A/Ppp1kqbr/2p1p1pp/2pnPp2/1P1P4/P1BP1B2/aRQN1PP1/2K1R3 A;Bg7xe5;327
30;0;112461;0;2b4A/Ppp1kq1r/2p1p1pp/2pnbp2/1P1P4/P1BP1B2/aRQN1PP1/2K1R3 A;Pd3-e4;973
31;1;110989;0;2b4A/Ppp1kq1r/2p1p1pp/2pnbp2/1P1PP3/P1B2B2/aRQN1PP1/2K1R3 A;Rh7-g7;1037
32;0;111488;0;2b4A/Ppp1kqr1/2p1p1pp/2pnbp2/1P1PP3/P1B2B2/aRQN1PP1/2K1R3 A;Ah8-g8;324
33;1;109952;0;2b3A1/Ppp1kqr1/2p1p1pp/2pnbp2/1P1PP3/P1B2B2/aRQN1PP1/2K1R3 -;Qf7-f6;737
34;0;111164;0;2b3A1/Ppp1k1r1/2p1pqpp/2pnbp2/1P1PP3/P1B2B2/aRQN1PP1/2K1R3 -;Pe4xe5;675
35;1;109215;0;2b3A1/Ppp1k1r1/2p1pqpp/2pnPp2/1P1P4/P1B2B2/aRQN1PP1/2K1R3 -;Rg7-h7;724
36;0;110489;0;2b3A1/Ppp1k2r/2p1pqpp/2pnPp2/1P1P4/P1B2B2/aRQN1PP1/2K1R3 -;Ag8-f8;66
37;1;108491;0;2b2A2/Ppp1k2r/2p1pqpp/2pnPp2/1P1P4/P1B2B2/aRQN1PP1/2K1R3 -;Qf6xe5;663
38;0;110423;0;2b2A2/Ppp1k2r/2p1p1pp/2pnqp2/1P1P4/P1B2B2/aRQN1PP1/2K1R3 -;Af8-g7;369
39;1;107828;0;2b5/Ppp1k1Ar/2p1p1pp/2pnqp2/1P1P4/P1B2B2/aRQN1PP1/2K1R3 -;Pb7-a6;793
