GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;1;KartoffelKI;120000,0
1;4;Group06BasicKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Nd2-e4;660
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4N3/PPPPPP2/RBN2P2/aQKBRP2 Aa;Pg6-f5;381
2;0;119340;0;2prbkqA/2p1nnbr/2pppp1p/5p2/4N3/PPPPPP2/RBN2P2/aQKBRP2 Aa;Pf1-e2;1185
3;1;119619;0;2prbkqA/2p1nnbr/2pppp1p/5p2/4N3/PPPPPP2/RBN1PP2/aQKBR3 Aa;Pd6-c5;346
4;0;118155;0;2prbkqA/2p1nnbr/2p1pp1p/2p2p2/4N3/PPPPPP2/RBN1PP2/aQKBR3 Aa;Kc1-d2;1440
5;1;119273;0;2prbkqA/2p1nnbr/2p1pp1p/2p2p2/4N3/PPPPPP2/RBNKPP2/aQ1BR3 Aa;Pc8-b7;360
6;0;116715;0;3rbkqA/1pp1nnbr/2p1pp1p/2p2p2/4N3/PPPPPP2/RBNKPP2/aQ1BR3 Aa;Re1-h1;1467
7;1;118913;0;3rbkqA/1pp1nnbr/2p1pp1p/2p2p2/4N3/PPPPPP2/RBNKPP2/aQ1B3R Aa;Nf7-e5;572
8;0;115248;0;3rbkqA/1pp1n1br/2p1pp1p/2p1np2/4N3/PPPPPP2/RBNKPP2/aQ1B3R Aa;Nc2-e1;1652
9;1;118341;0;3rbkqA/1pp1n1br/2p1pp1p/2p1np2/4N3/PPPPPP2/RB1KPP2/aQ1BN2R Aa;Be8-g6;667
10;0;113596;0;3r1kqA/1pp1n1br/2p1ppbp/2p1np2/4N3/PPPPPP2/RB1KPP2/aQ1BN2R Aa;Ne4-g5;1158
11;1;117674;0;3r1kqA/1pp1n1br/2p1ppbp/2p1npN1/8/PPPPPP2/RB1KPP2/aQ1BN2R Aa;Rd8xd3;218
12;0;112438;0;5kqA/1pp1n1br/2p1ppbp/2p1npN1/8/PPPrPP2/RB1KPP2/aQ1BN2R Aa;Ne1xd3;476
13;1;117456;0;5kqA/1pp1n1br/2p1ppbp/2p1npN1/8/PPPNPP2/RB1KPP2/aQ1B3R Aa;Qg8-f7;182
14;0;111962;0;5k1A/1pp1nqbr/2p1ppbp/2p1npN1/8/PPPNPP2/RB1KPP2/aQ1B3R Aa;Ng5xf7;1009
15;1;117274;0;5k1A/1pp1nNbr/2p1ppbp/2p1np2/8/PPPNPP2/RB1KPP2/aQ1B3R Aa;Ph6-g5;455
16;0;110953;0;5k1A/1pp1nNbr/2p1ppb1/2p1npp1/8/PPPNPP2/RB1KPP2/aQ1B3R Aa;Rh1xh7;1012
17;1;116819;0;5k1A/1pp1nNbR/2p1ppb1/2p1npp1/8/PPPNPP2/RB1KPP2/aQ1B4 Aa;Bg7-h6;509
18;0;109941;0;5k1A/1pp1nN1R/2p1ppbb/2p1npp1/8/PPPNPP2/RB1KPP2/aQ1B4 Aa;Ah8-g8;427
19;1;116310;0;5kA1/1pp1nN1R/2p1ppbb/2p1npp1/8/PPPNPP2/RB1KPP2/aQ1B4 a;Ne7-d5;308
20;0;109514;0;5kA1/1pp2N1R/2p1ppbb/2pnnpp1/8/PPPNPP2/RB1KPP2/aQ1B4 a;Ag8-g7;516
21;1;116002;0;5k2/1pp2NAR/2p1ppbb/2pnnpp1/8/PPPNPP2/RB1KPP2/aQ1B4 a;Ne5-c4;263
22;0;108998;0;5k2/1pp2NAR/2p1ppbb/2pn1pp1/2n5/PPPNPP2/RB1KPP2/aQ1B4 a;Pc3xc4;353
23;1;115739;0;5k2/1pp2NAR/2p1ppbb/2pn1pp1/2P5/PP1NPP2/RB1KPP2/aQ1B4 a;Pg5-f4;316
24;0;108645;0;5k2/1pp2NAR/2p1ppbb/2pn1p2/2P2p2/PP1NPP2/RB1KPP2/aQ1B4 a;Rh7-h8;5064
25;1;115423;0;5k1R/1pp2NA1/2p1ppbb/2pn1p2/2P2p2/PP1NPP2/RB1KPP2/aQ1B4 a;Kf8-e7;579
26;0;103581;0;7R/1pp1kNA1/2p1ppbb/2pn1p2/2P2p2/PP1NPP2/RB1KPP2/aQ1B4 a;Nf7-d8;2097
27;1;114844;0;3N3R/1pp1k1A1/2p1ppbb/2pn1p2/2P2p2/PP1NPP2/RB1KPP2/aQ1B4 a;Bh6-g5;303
28;0;101484;0;3N3R/1pp1k1A1/2p1ppb1/2pn1pb1/2P2p2/PP1NPP2/RB1KPP2/aQ1B4 a;Ag7-h6;166
29;1;114541;0;3N3R/1pp1k3/2p1ppbA/2pn1pb1/2P2p2/PP1NPP2/RB1KPP2/aQ1B4 a;Bg5-h4;311
30;0;101318;0;3N3R/1pp1k3/2p1ppbA/2pn1p2/2P2p1b/PP1NPP2/RB1KPP2/aQ1B4 a;Ah6-h5;339
31;1;114230;0;3N3R/1pp1k3/2p1ppb1/2pn1p1A/2P2p1b/PP1NPP2/RB1KPP2/aQ1B4 a;Bg6-h7;388
32;0;100979;0;3N3R/1pp1k2b/2p1pp2/2pn1p1A/2P2p1b/PP1NPP2/RB1KPP2/aQ1B4 a;Ah5-g5;172
33;1;113842;0;3N3R/1pp1k2b/2p1pp2/2pn1pA1/2P2p1b/PP1NPP2/RB1KPP2/aQ1B4 a;Bh4xf2;208
34;0;100807;0;3N3R/1pp1k2b/2p1pp2/2pn1pA1/2P2p2/PP1NPP2/RB1KPb2/aQ1B4 a;Ag5-g6;133
35;1;113634;0;3N3R/1pp1k2b/2p1ppA1/2pn1p2/2P2p2/PP1NPP2/RB1KPb2/aQ1B4 a;Bh7-g8;227
36;0;100674;0;3N2bR/1pp1k3/2p1ppA1/2pn1p2/2P2p2/PP1NPP2/RB1KPb2/aQ1B4 a;Ag6-h7;589
37;1;113407;0;3N2bR/1pp1k2A/2p1pp2/2pn1p2/2P2p2/PP1NPP2/RB1KPb2/aQ1B4 a;Bg8-f7;221
38;0;100085;0;3N3R/1pp1kb1A/2p1pp2/2pn1p2/2P2p2/PP1NPP2/RB1KPb2/aQ1B4 a;Ah7-g6;490
39;1;113186;0;3N3R/1pp1kb2/2p1ppA1/2pn1p2/2P2p2/PP1NPP2/RB1KPb2/aQ1B4 a;Bf7-g8;274
40;0;99595;0;3N2bR/1pp1k3/2p1ppA1/2pn1p2/2P2p2/PP1NPP2/RB1KPb2/aQ1B4 a;Ag6-h7;576
41;1;112912;0;3N2bR/1pp1k2A/2p1pp2/2pn1p2/2P2p2/PP1NPP2/RB1KPb2/aQ1B4 a;Bg8-f7;230
42;0;99019;0;3N3R/1pp1kb1A/2p1pp2/2pn1p2/2P2p2/PP1NPP2/RB1KPb2/aQ1B4 a;Ah7-g6;518
43;1;112682;0;3N3R/1pp1kb2/2p1ppA1/2pn1p2/2P2p2/PP1NPP2/RB1KPb2/aQ1B4 a;Ke7-d7;264
44;0;98501;0;3N3R/1ppk1b2/2p1ppA1/2pn1p2/2P2p2/PP1NPP2/RB1KPb2/aQ1B4 a;Nd3xf2;1534
45;1;112418;0;3N3R/1ppk1b2/2p1ppA1/2pn1p2/2P2p2/PP2PP2/RB1KPN2/aQ1B4 a;Bf7-g8;585
46;0;96967;0;3N2bR/1ppk4/2p1ppA1/2pn1p2/2P2p2/PP2PP2/RB1KPN2/aQ1B4 a;Ag6-h7;189
47;1;111833;0;3N2bR/1ppk3A/2p1pp2/2pn1p2/2P2p2/PP2PP2/RB1KPN2/aQ1B4 a;Bg8-f7;595
48;0;96778;0;3N3R/1ppk1b1A/2p1pp2/2pn1p2/2P2p2/PP2PP2/RB1KPN2/aQ1B4 a;Ah7-g6;142
49;1;111238;0;3N3R/1ppk1b2/2p1ppA1/2pn1p2/2P2p2/PP2PP2/RB1KPN2/aQ1B4 a;Bf7-g8;575
50;0;96636;0;3N2bR/1ppk4/2p1ppA1/2pn1p2/2P2p2/PP2PP2/RB1KPN2/aQ1B4 a;Ag6-h7;183
51;1;110663;0;3N2bR/1ppk3A/2p1pp2/2pn1p2/2P2p2/PP2PP2/RB1KPN2/aQ1B4 a;Bg8-f7;567
52;0;96453;0;3N3R/1ppk1b1A/2p1pp2/2pn1p2/2P2p2/PP2PP2/RB1KPN2/aQ1B4 a;Ah7-g6;145
end; - ; - ; - ;3N3R/1ppk1b2/2p1ppA1/2pn1p2/2P2p2/PP2PP2/RB1KPN2/aQ1B4 a; - ; - 

Player;Tournament-Seed;Name;TimeSettings;Points;Time left (ms)
0;1;KartoffelKI;120000,0;0;96308
1;4;Group06BasicKI;120000,0;0;110096
