GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;4;Group06BasicKI;120000,0
1;5;BasicKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pf3-e4;222
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4P3/PPPPP3/RBNN1P2/aQKBRP2 Aa;Pc8-d7;5
2;0;119778;0;3rbkqA/2ppnnbr/2pppppp/8/4P3/PPPPP3/RBNN1P2/aQKBRP2 Aa;Pe3-d4;426
3;1;119995;0;3rbkqA/2ppnnbr/2pppppp/8/3PP3/PPPP4/RBNN1P2/aQKBRP2 Aa;Rd8-c8;6
4;0;119352;0;2r1bkqA/2ppnnbr/2pppppp/8/3PP3/PPPP4/RBNN1P2/aQKBRP2 Aa;Pc3-b4;264
5;1;119989;0;2r1bkqA/2ppnnbr/2pppppp/8/1P1PP3/PP1P4/RBNN1P2/aQKBRP2 Aa;Rc8-b8;7
6;0;119088;0;1r2bkqA/2ppnnbr/2pppppp/8/1P1PP3/PP1P4/RBNN1P2/aQKBRP2 Aa;Bd1-f3;175
7;1;119982;0;1r2bkqA/2ppnnbr/2pppppp/8/1P1PP3/PP1P1B2/RBNN1P2/aQK1RP2 Aa;Rb8-b7;7
8;0;118913;0;4bkqA/1rppnnbr/2pppppp/8/1P1PP3/PP1P1B2/RBNN1P2/aQK1RP2 Aa;Pf1-g2;303
9;1;119975;0;4bkqA/1rppnnbr/2pppppp/8/1P1PP3/PP1P1B2/RBNN1PP1/aQK1R3 Aa;Rb7xb4;7
10;0;118610;0;4bkqA/2ppnnbr/2pppppp/8/1r1PP3/PP1P1B2/RBNN1PP1/aQK1R3 Aa;Pb3xb4;273
11;1;119968;0;4bkqA/2ppnnbr/2pppppp/8/1P1PP3/P2P1B2/RBNN1PP1/aQK1R3 Aa;Pc7-b6;5
12;0;118337;0;4bkqA/3pnnbr/1ppppppp/8/1P1PP3/P2P1B2/RBNN1PP1/aQK1R3 Aa;Bb2-c3;367
13;1;119963;0;4bkqA/3pnnbr/1ppppppp/8/1P1PP3/P1BP1B2/R1NN1PP1/aQK1R3 Aa;Ne7-d5;6
14;0;117970;0;4bkqA/3p1nbr/1ppppppp/3n4/1P1PP3/P1BP1B2/R1NN1PP1/aQK1R3 Aa;Nc2-e3;304
15;1;119957;0;4bkqA/3p1nbr/1ppppppp/3n4/1P1PP3/P1BPNB2/R2N1PP1/aQK1R3 Aa;Nd5xc3;7
16;0;117666;0;4bkqA/3p1nbr/1ppppppp/8/1P1PP3/P1nPNB2/R2N1PP1/aQK1R3 Aa;Qb1-b3;402
17;1;119950;0;4bkqA/3p1nbr/1ppppppp/8/1P1PP3/PQnPNB2/R2N1PP1/a1K1R3 Aa;Nc3xe4;6
18;0;117264;0;4bkqA/3p1nbr/1ppppppp/8/1P1Pn3/PQ1PNB2/R2N1PP1/a1K1R3 Aa;Ra2-c2;1085
19;1;119944;0;4bkqA/3p1nbr/1ppppppp/8/1P1Pn3/PQ1PNB2/2RN1PP1/a1K1R3 Aa;Aa1-a2;13
20;0;116179;0;4bkqA/3p1nbr/1ppppppp/8/1P1Pn3/PQ1PNB2/a1RN1PP1/2K1R3 A;Nd2-b1;705
21;1;119931;0;4bkqA/3p1nbr/1ppppppp/8/1P1Pn3/PQ1PNB2/a1R2PP1/1NK1R3 A;Ne4xf2;7
22;0;115474;0;4bkqA/3p1nbr/1ppppppp/8/1P1P4/PQ1PNB2/a1R2nP1/1NK1R3 A;Nb1-d2;550
23;1;119924;0;4bkqA/3p1nbr/1ppppppp/8/1P1P4/PQ1PNB2/a1RN1nP1/2K1R3 A;Nf2xd3;3
24;0;114924;0;4bkqA/3p1nbr/1ppppppp/8/1P1P4/PQ1nNB2/a1RN2P1/2K1R3 A;Kc1-b1;517
25;1;119921;0;4bkqA/3p1nbr/1ppppppp/8/1P1P4/PQ1nNB2/a1RN2P1/1K2R3 A;Kf8-e7;10
26;0;114407;0;4b1qA/3pknbr/1ppppppp/8/1P1P4/PQ1nNB2/a1RN2P1/1K2R3 A;Nd2-e4;971
27;1;119911;0;4b1qA/3pknbr/1ppppppp/8/1P1PN3/PQ1nNB2/a1R3P1/1K2R3 A;Nd3xe1;9
28;0;113436;0;4b1qA/3pknbr/1ppppppp/8/1P1PN3/PQ2NB2/a1R3P1/1K2n3 A;Qb3xe6;724
29;1;119902;0;4b1qA/3pknbr/1pppQppp/8/1P1PN3/P3NB2/a1R3P1/1K2n3 A;Ke7-d8;7
30;0;112712;0;3kb1qA/3p1nbr/1pppQppp/8/1P1PN3/P3NB2/a1R3P1/1K2n3 A;Rc2-c4;924
end; - ; - ; - ;3kb1qA/3p1nbr/1pppQppp/8/1PRPN3/P3NB2/a5P1/1K2n3 A; - ; - 

Player;Tournament-Seed;Name;TimeSettings;Points;Time left (ms)
0;4;Group06BasicKI;120000,0;1;111788
1;5;BasicKI;120000,0;0;119895
