GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;3;BasicKI;120000,0
1;1;KartoffelKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pd3-e4;759
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Pf6-g5;221
2;0;119241;0;2prbkqA/2p1nnbr/2ppp1pp/6p1/4P3/PPP1PP2/RBNN1P2/aQKBRP2 Aa;Re1-e2;577
3;1;119779;0;2prbkqA/2p1nnbr/2ppp1pp/6p1/4P3/PPP1PP2/RBNNRP2/aQKB1P2 Aa;Pg5-h4;265
4;0;118664;0;2prbkqA/2p1nnbr/2ppp1pp/8/4P2p/PPP1PP2/RBNNRP2/aQKB1P2 Aa;Pf2-g3;674
5;1;119514;0;2prbkqA/2p1nnbr/2ppp1pp/8/4P2p/PPP1PPP1/RBNNR3/aQKB1P2 Aa;Ne7-f5;480
6;0;117990;0;2prbkqA/2p2nbr/2ppp1pp/5n2/4P2p/PPP1PPP1/RBNNR3/aQKB1P2 Aa;Re2-f2;1016
7;1;119034;0;2prbkqA/2p2nbr/2ppp1pp/5n2/4P2p/PPP1PPP1/RBNN1R2/aQKB1P2 Aa;Nf5xg3;392
8;0;116974;0;2prbkqA/2p2nbr/2ppp1pp/8/4P2p/PPP1PPn1/RBNN1R2/aQKB1P2 Aa;Pe3-f4;1625
9;1;118642;0;2prbkqA/2p2nbr/2ppp1pp/8/4PP1p/PPP2Pn1/RBNN1R2/aQKB1P2 Aa;Ng3-h1;806
10;0;115349;0;2prbkqA/2p2nbr/2ppp1pp/8/4PP1p/PPP2P2/RBNN1R2/aQKB1P1n Aa;Nd2-c4;778
11;1;117836;0;2prbkqA/2p2nbr/2ppp1pp/8/2N1PP1p/PPP2P2/RBN2R2/aQKB1P1n Aa;Nh1xf2;520
12;0;114571;0;2prbkqA/2p2nbr/2ppp1pp/8/2N1PP1p/PPP2P2/RBN2n2/aQKB1P2 Aa;Nc4-a5;896
13;1;117316;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPP2P2/RBN2n2/aQKB1P2 Aa;Nf2-d3;451
14;0;113675;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBN5/aQKB1P2 Aa;Kc1-d2;93
15;1;116865;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBNK4/aQ1B1P2 Aa;Nd3-c5;1001
16;0;113582;0;2prbkqA/2p2nbr/2ppp1pp/N1n5/4PP1p/PPP2P2/RBNK4/aQ1B1P2 Aa;Kd2-c1;1726
17;1;115864;0;2prbkqA/2p2nbr/2ppp1pp/N1n5/4PP1p/PPP2P2/RBN5/aQKB1P2 Aa;Nc5-d3;566
18;0;111856;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBN5/aQKB1P2 Aa;Kc1-d2;91
19;1;115298;0;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBNK4/aQ1B1P2 Aa;Nd3-c5;1033
20;0;111765;0;2prbkqA/2p2nbr/2ppp1pp/N1n5/4PP1p/PPP2P2/RBNK4/aQ1B1P2 Aa;Kd2-c1;1720
21;1;114265;0;2prbkqA/2p2nbr/2ppp1pp/N1n5/4PP1p/PPP2P2/RBN5/aQKB1P2 Aa;Nc5-d3;582
end; - ; - ; - ;2prbkqA/2p2nbr/2ppp1pp/N7/4PP1p/PPPn1P2/RBN5/aQKB1P2 Aa; - ; - 

Player;Tournament-Seed;Name;TimeSettings;Points;Time left (ms)
0;3;BasicKI;120000,0;0;110045
1;1;KartoffelKI;120000,0;0;113683
