GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;5;BasicKI;120000,0
1;2;Group04Ki;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pa3-b4;6
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/1P6/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Ne7-d5;1
2;0;119994;0;2prbkqA/2p2nbr/2pppppp/3n4/1P6/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Pb4-c5;7
3;1;119999;0;2prbkqA/2p2nbr/2pppppp/2Pn4/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Nd5-e7;1
4;0;119987;0;2prbkqA/2p1nnbr/2pppppp/2P5/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Pc5-b6;7
5;1;119998;0;2prbkqA/2p1nnbr/1Ppppppp/8/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Ph6-g5;1
6;0;119980;0;2prbkqA/2p1nnbr/1Pppppp1/6p1/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Pb6-a7;8
7;1;119997;0;2prbkqA/P1p1nnbr/2ppppp1/6p1/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Pc6-d5;1
8;0;119972;0;2prbkqA/P1p1nnbr/3pppp1/3p2p1/8/1PPPPP2/RBNN1P2/aQKBRP2 Aa;Pb3-c4;9
9;1;119996;0;2prbkqA/P1p1nnbr/3pppp1/3p2p1/2P5/2PPPP2/RBNN1P2/aQKBRP2 Aa;Ne7-f5;1
10;0;119963;0;2prbkqA/P1p2nbr/3pppp1/3p1np1/2P5/2PPPP2/RBNN1P2/aQKBRP2 Aa;Pc4-b5;8
11;1;119995;0;2prbkqA/P1p2nbr/3pppp1/1P1p1np1/8/2PPPP2/RBNN1P2/aQKBRP2 Aa;Aa1-b3;1
12;0;119955;0;2prbkqA/P1p2nbr/3pppp1/1P1p1np1/8/1aPPPP2/RBNN1P2/1QKBRP2 A;Pb5-c6;10
13;1;119994;0;2prbkqA/P1p2nbr/2Ppppp1/3p1np1/8/1aPPPP2/RBNN1P2/1QKBRP2 A;Rh7-h6;2
14;0;119945;0;2prbkqA/P1p2nb1/2Pppppr/3p1np1/8/1aPPPP2/RBNN1P2/1QKBRP2 A;Ah8-h7;10
15;1;119992;0;2prbkq1/P1p2nbA/2Pppppr/3p1np1/8/1aPPPP2/RBNN1P2/1QKBRP2 -;Bg7-h8;0
16;0;119935;0;2prbkqb/P1p2n1A/2Pppppr/3p1np1/8/1aPPPP2/RBNN1P2/1QKBRP2 -;Ah7-g7;4
17;1;119992;0;2prbkqb/P1p2nA1/2Pppppr/3p1np1/8/1aPPPP2/RBNN1P2/1QKBRP2 -;Pd5-e4;0
18;0;119931;0;2prbkqb/P1p2nA1/2Pppppr/5np1/4p3/1aPPPP2/RBNN1P2/1QKBRP2 -;Ag7-h7;6
19;1;119992;0;2prbkqb/P1p2n1A/2Pppppr/5np1/4p3/1aPPPP2/RBNN1P2/1QKBRP2 -;Be8-d7;1
20;0;119925;0;2pr1kqb/P1pb1n1A/2Pppppr/5np1/4p3/1aPPPP2/RBNN1P2/1QKBRP2 -;Ah7-g7;5
21;1;119991;0;2pr1kqb/P1pb1nA1/2Pppppr/5np1/4p3/1aPPPP2/RBNN1P2/1QKBRP2 -;Bd7-e8;1
22;0;119920;0;2prbkqb/P1p2nA1/2Pppppr/5np1/4p3/1aPPPP2/RBNN1P2/1QKBRP2 -;Ag7-h7;6
23;1;119990;0;2prbkqb/P1p2n1A/2Pppppr/5np1/4p3/1aPPPP2/RBNN1P2/1QKBRP2 -;Rh6-h3;0
24;0;119914;0;2prbkqb/P1p2n1A/2Ppppp1/5np1/4p3/1aPPPP1r/RBNN1P2/1QKBRP2 -;Ah7-h6;7
25;1;119990;0;2prbkqb/P1p2n2/2PppppA/5np1/4p3/1aPPPP1r/RBNN1P2/1QKBRP2 -;Pc7xc6;0
26;0;119907;0;2prbkqb/P4n2/2pppppA/5np1/4p3/1aPPPP1r/RBNN1P2/1QKBRP2 -;Ah6-h5;6
27;1;119990;0;2prbkqb/P4n2/2ppppp1/5npA/4p3/1aPPPP1r/RBNN1P2/1QKBRP2 -;Nf5-g7;1
28;0;119901;0;2prbkqb/P4nn1/2ppppp1/6pA/4p3/1aPPPP1r/RBNN1P2/1QKBRP2 -;Ah5-h4;5
29;1;119989;0;2prbkqb/P4nn1/2ppppp1/6p1/4p2A/1aPPPP1r/RBNN1P2/1QKBRP2 -;Ab3-c4;1
30;0;119896;0;2prbkqb/P4nn1/2ppppp1/6p1/2a1p2A/2PPPP1r/RBNN1P2/1QKBRP2 -;Ah4-g3;5
31;1;119988;0;2prbkqb/P4nn1/2ppppp1/6p1/2a1p3/2PPPPAr/RBNN1P2/1QKBRP2 -;Nf7-e5;1
32;0;119891;0;2prbkqb/P5n1/2ppppp1/4n1p1/2a1p3/2PPPPAr/RBNN1P2/1QKBRP2 -;Ag3xf3;6
33;1;119987;0;2prbkqb/P5n1/2ppppp1/4n1p1/2a1p3/2PPPA1r/RBNN1P2/1QKBRP2 -;Ng7-f5;0
34;0;119885;0;2prbkqb/P7/2ppppp1/4nnp1/2a1p3/2PPPA1r/RBNN1P2/1QKBRP2 -;Af3xe3;6
35;1;119987;0;2prbkqb/P7/2ppppp1/4nnp1/2a1p3/2PPA2r/RBNN1P2/1QKBRP2 -;Ne5-f3;0
36;0;119879;0;2prbkqb/P7/2ppppp1/5np1/2a1p3/2PPAn1r/RBNN1P2/1QKBRP2 -;Ae3xd2;5
37;1;119987;0;2prbkqb/P7/2ppppp1/5np1/2a1p3/2PP1n1r/RBNA1P2/1QKBRP2 -;Nf5-g7;1
38;0;119874;0;2prbkqb/P5n1/2ppppp1/6p1/2a1p3/2PP1n1r/RBNA1P2/1QKBRP2 -;Ad2xe1;5
