GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;4;Group06BasicKI;120000,0
1;1;KartoffelKI;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pf3-e4;237
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/4P3/PPPPP3/RBNN1P2/aQKBRP2 Aa;Pf6-g5;265
2;0;119763;0;2prbkqA/2p1nnbr/2ppp1pp/6p1/4P3/PPPPP3/RBNN1P2/aQKBRP2 Aa;Pe3-d4;313
3;1;119735;0;2prbkqA/2p1nnbr/2ppp1pp/6p1/3PP3/PPPP4/RBNN1P2/aQKBRP2 Aa;Pc6-b5;686
4;0;119450;0;2prbkqA/2p1nnbr/3pp1pp/1p4p1/3PP3/PPPP4/RBNN1P2/aQKBRP2 Aa;Pc3-b4;301
5;1;119049;0;2prbkqA/2p1nnbr/3pp1pp/1p4p1/1P1PP3/PP1P4/RBNN1P2/aQKBRP2 Aa;Pb5xb4;427
6;0;119149;0;2prbkqA/2p1nnbr/3pp1pp/6p1/1p1PP3/PP1P4/RBNN1P2/aQKBRP2 Aa;Bd1-f3;228
7;1;118622;0;2prbkqA/2p1nnbr/3pp1pp/6p1/1p1PP3/PP1P1B2/RBNN1P2/aQK1RP2 Aa;Pb4xb3;434
8;0;118921;0;2prbkqA/2p1nnbr/3pp1pp/6p1/3PP3/Pp1P1B2/RBNN1P2/aQK1RP2 Aa;Pa3-b4;366
9;1;118188;0;2prbkqA/2p1nnbr/3pp1pp/6p1/1P1PP3/1p1P1B2/RBNN1P2/aQK1RP2 Aa;Pb3xb2;333
10;0;118555;0;2prbkqA/2p1nnbr/3pp1pp/6p1/1P1PP3/3P1B2/RpNN1P2/aQK1RP2 Aa;Kc1xb2;373
11;1;117855;0;2prbkqA/2p1nnbr/3pp1pp/6p1/1P1PP3/3P1B2/RKNN1P2/aQ2RP2 Aa;Pg5-f4;2831
12;0;118182;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PPp2/3P1B2/RKNN1P2/aQ2RP2 Aa;Pf1-g2;476
13;1;115024;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PPp2/3P1B2/RKNN1PP1/aQ2R3 Aa;Pf4xf3;379
14;0;117706;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PP3/3P1p2/RKNN1PP1/aQ2R3 Aa;Nc2-e3;461
15;1;114645;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PP3/3PNp2/RK1N1PP1/aQ2R3 Aa;Pf3xf2;570
16;0;117245;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PP3/3PN3/RK1N1pP1/aQ2R3 Aa;Qb1-c2;374
17;1;114075;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PP3/3PN3/RKQN1pP1/a3R3 Aa;Aa1-b3;2581
18;0;116871;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PP3/1a1PN3/RKQN1pP1/4R3 A;Nd2-f3;781
19;1;111494;0;2prbkqA/2p1nnbr/3pp1pp/8/1P1PP3/1a1PNN2/RKQ2pP1/4R3 A;Ab3-c4;1932
20;0;116090;0;2prbkqA/2p1nnbr/3pp1pp/8/1PaPP3/3PNN2/RKQ2pP1/4R3 A;Ra2-a7;795
21;1;109562;0;2prbkqA/R1p1nnbr/3pp1pp/8/1PaPP3/3PNN2/1KQ2pP1/4R3 A;Pe6-d5;3935
22;0;115295;0;2prbkqA/R1p1nnbr/3p2pp/3p4/1PaPP3/3PNN2/1KQ2pP1/4R3 A;Nf3-g5;718
23;1;105627;0;2prbkqA/R1p1nnbr/3p2pp/3p2N1/1PaPP3/3PN3/1KQ2pP1/4R3 A;Pg6xg5;6497
24;0;114577;0;2prbkqA/R1p1nnbr/3p3p/3p2p1/1PaPP3/3PN3/1KQ2pP1/4R3 A;Ne3-f5;728
25;1;99130;0;2prbkqA/R1p1nnbr/3p3p/3p1Np1/1PaPP3/3P4/1KQ2pP1/4R3 A;Bg7xd4;4206
26;0;113849;0;2prbkqA/R1p1nn1r/3p3p/3p1Np1/1PabP3/3P4/1KQ2pP1/4R3 A;Pd3xd4;154
27;1;94924;0;2prbkqA/R1p1nn1r/3p3p/3p1Np1/1PaPP3/8/1KQ2pP1/4R3 A;Ne7xf5;5942
28;0;113695;0;2prbkqA/R1p2n1r/3p3p/3p1np1/1PaPP3/8/1KQ2pP1/4R3 A;Kb2-c1;631
29;1;88982;0;2prbkqA/R1p2n1r/3p3p/3p1np1/1PaPP3/8/2Q2pP1/2K1R3 A;Pf2-g1N;3996
30;0;113064;0;2prbkqA/R1p2n1r/3p3p/3p1np1/1PaPP3/8/2Q3P1/2K1R1n1 A;Qc2-f2;616
31;1;84986;0;2prbkqA/R1p2n1r/3p3p/3p1np1/1PaPP3/8/5QP1/2K1R1n1 A;Ac4-b5;200
32;0;112448;0;2prbkqA/R1p2n1r/3p3p/1a1p1np1/1P1PP3/8/5QP1/2K1R1n1 A;Pb4-c5;1004
33;1;84786;0;2prbkqA/R1p2n1r/3p3p/1aPp1np1/3PP3/8/5QP1/2K1R1n1 A;Ab5-c6;299
34;0;111444;0;2prbkqA/R1p2n1r/2ap3p/2Pp1np1/3PP3/8/5QP1/2K1R1n1 A;Re1xg1;1308
35;1;84487;0;2prbkqA/R1p2n1r/2ap3p/2Pp1np1/3PP3/8/5QP1/2K3R1 A;Nf5xd4;1583
36;0;110136;0;2prbkqA/R1p2n1r/2ap3p/2Pp2p1/3nP3/8/5QP1/2K3R1 A;Pc5-b6;793
37;1;82904;0;2prbkqA/R1p2n1r/1Pap3p/3p2p1/3nP3/8/5QP1/2K3R1 A;Ac6-b7;221
38;0;109343;0;2prbkqA/Rap2n1r/1P1p3p/3p2p1/3nP3/8/5QP1/2K3R1 A;Qf2xf7;583
39;1;82683;0;2prbkqA/Rap2Q1r/1P1p3p/3p2p1/3nP3/8/6P1/2K3R1 A;Rh7xf7;47
40;0;108760;0;2prbkqA/Rap2r2/1P1p3p/3p2p1/3nP3/8/6P1/2K3R1 A;Pe4-f5;222
