GameName;GameSettings
AntiKingChess;

Player;Tournament-Seed;Name;TimeSettings
0;2;Group04Ki;120000,0
1;6;Nidoran;120000,0

ID;Player;Time (ms);Bonus (ms);Representation;Move;Used time (ms)
0;0;120000;0;2prbkqA/2p1nnbr/2pppppp/8/8/PPPPPP2/RBNN1P2/aQKBRP2 Aa;Pf3-g4;0
1;1;120000;0;2prbkqA/2p1nnbr/2pppppp/8/6P1/PPPPP3/RBNN1P2/aQKBRP2 Aa;Be8-d7;601
2;0;120000;0;2pr1kqA/2pbnnbr/2pppppp/8/6P1/PPPPP3/RBNN1P2/aQKBRP2 Aa;Pd3-e4;1
3;1;119399;0;2pr1kqA/2pbnnbr/2pppppp/8/4P1P1/PPP1P3/RBNN1P2/aQKBRP2 Aa;Bd7-e8;1080
4;0;119999;0;2prbkqA/2p1nnbr/2pppppp/8/4P1P1/PPP1P3/RBNN1P2/aQKBRP2 Aa;Nd2-f3;1
5;1;118319;0;2prbkqA/2p1nnbr/2pppppp/8/4P1P1/PPP1PN2/RBN2P2/aQKBRP2 Aa;Be8-d7;617
6;0;119998;0;2pr1kqA/2pbnnbr/2pppppp/8/4P1P1/PPP1PN2/RBN2P2/aQKBRP2 Aa;Pc3-d4;1
7;1;117702;0;2pr1kqA/2pbnnbr/2pppppp/8/3PP1P1/PP2PN2/RBN2P2/aQKBRP2 Aa;Ne7-d5;110
8;0;119997;0;2pr1kqA/2pb1nbr/2pppppp/3n4/3PP1P1/PP2PN2/RBN2P2/aQKBRP2 Aa;Nf3-g5;1
9;1;117592;0;2pr1kqA/2pb1nbr/2pppppp/3n2N1/3PP1P1/PP2P3/RBN2P2/aQKBRP2 Aa;Nf7-e5;112
10;0;119996;0;2pr1kqA/2pb2br/2pppppp/3nn1N1/3PP1P1/PP2P3/RBN2P2/aQKBRP2 Aa;Pg4-f5;1
11;1;117480;0;2pr1kqA/2pb2br/2pppppp/3nnPN1/3PP3/PP2P3/RBN2P2/aQKBRP2 Aa;Qg8-f7;78
12;0;119995;0;2pr1k1A/2pb1qbr/2pppppp/3nnPN1/3PP3/PP2P3/RBN2P2/aQKBRP2 Aa;Pe4xe5;0
13;1;117402;0;2pr1k1A/2pb1qbr/2pppppp/3nPPN1/3P4/PP2P3/RBN2P2/aQKBRP2 Aa;Pc8-b7;210
14;0;119995;0;3r1k1A/1ppb1qbr/2pppppp/3nPPN1/3P4/PP2P3/RBN2P2/aQKBRP2 Aa;Ah8-g8;0
15;1;117192;0;3r1kA1/1ppb1qbr/2pppppp/3nPPN1/3P4/PP2P3/RBN2P2/aQKBRP2 a;Rd8-c8;245
16;0;119995;0;2r2kA1/1ppb1qbr/2pppppp/3nPPN1/3P4/PP2P3/RBN2P2/aQKBRP2 a;Bb2-c3;1
17;1;116947;0;2r2kA1/1ppb1qbr/2pppppp/3nPPN1/3P4/PPB1P3/R1N2P2/aQKBRP2 a;Rc8-b8;376
18;0;119994;0;1r3kA1/1ppb1qbr/2pppppp/3nPPN1/3P4/PPB1P3/R1N2P2/aQKBRP2 a;Ng5xe6;0
19;1;116571;0;1r3kA1/1ppb1qbr/2ppNppp/3nPP2/3P4/PPB1P3/R1N2P2/aQKBRP2 a;Kf8-e7;555
20;0;119994;0;1r4A1/1ppbkqbr/2ppNppp/3nPP2/3P4/PPB1P3/R1N2P2/aQKBRP2 a;Ne6-f8;0
21;1;116016;0;1r3NA1/1ppbkqbr/2pp1ppp/3nPP2/3P4/PPB1P3/R1N2P2/aQKBRP2 a;Qf7-e6;187
22;0;119994;0;1r3NA1/1ppbk1br/2ppqppp/3nPP2/3P4/PPB1P3/R1N2P2/aQKBRP2 a;Nf8xh7;0
23;1;115829;0;1r4A1/1ppbk1bN/2ppqppp/3nPP2/3P4/PPB1P3/R1N2P2/aQKBRP2 a;Bd7-c8;58
24;0;119994;0;1rb3A1/1pp1k1bN/2ppqppp/3nPP2/3P4/PPB1P3/R1N2P2/aQKBRP2 a;Nh7-g5;1
25;1;115771;0;1rb3A1/1pp1k1b1/2ppqppp/3nPPN1/3P4/PPB1P3/R1N2P2/aQKBRP2 a;Pd6-c5;97
26;0;119993;0;1rb3A1/1pp1k1b1/2p1qppp/2pnPPN1/3P4/PPB1P3/R1N2P2/aQKBRP2 a;Bc3-a5;0
